key,类目,快照,该类该快照条数,可引条数,取法,query,pv_raw
1,癌症早期症状查询,2026搜索,92,92,流量最高,肺癌的早期症状及表现,2872.0
1,癌症早期症状查询,2026搜索,92,92,流量最高,乳腺癌的早期症状和前兆,2735.0
1,癌症早期症状查询,2026搜索,92,92,随机,口腔癌的早期症状,884.0
1,癌症早期症状查询,2026搜索,92,92,随机,肺腺癌为什么是幸运癌,336.0
1,癌症早期症状查询,2026搜索,92,92,随机,肺癌中晚期一般寿命多少年,766.0
10,查询身体异常症状原因及应对方法,2026搜索,208,189,流量最高,肚子胀气是什么原因怎么解决,2395.0
10,查询身体异常症状原因及应对方法,2026搜索,208,189,流量最高,月经推迟不来什么原因,2282.0
10,查询身体异常症状原因及应对方法,2026搜索,208,189,流量最高,月经一直不干净是什么原因,2260.0
10,查询身体异常症状原因及应对方法,2026搜索,208,189,随机,尿多是什么原因男性,219.0
10,查询身体异常症状原因及应对方法,2026搜索,208,189,随机,姨妈是黑褐色的怎么回事,206.0
10,查询身体异常症状原因及应对方法,2026搜索,208,189,随机,肚脐眼里面有分泌物还很臭,331.0
30,查询疾病治疗与手术方案,2026搜索,205,177,流量最高,甲状腺结节3类一般怎么处理,2021.0
30,查询疾病治疗与手术方案,2026搜索,205,177,流量最高,子宫肌瘤多少mm以上建议手术,1654.0
30,查询疾病治疗与手术方案,2026搜索,205,177,流量最高,狂犬疫苗一共打几针多少钱,1549.0
30,查询疾病治疗与手术方案,2026搜索,205,177,随机,冷冻针冻死肿瘤是真的吗,173.0
30,查询疾病治疗与手术方案,2026搜索,205,177,随机,被仓鼠咬了出血了需要打疫苗吗,180.0
30,查询疾病治疗与手术方案,2026搜索,205,177,随机,透析病人肾功能还能恢复吗,194.0
15,药品用法用量查询,2026搜索,209,189,流量最高,阿莫西林一次吃几粒,2269.0
15,药品用法用量查询,2026搜索,209,189,流量最高,哈兰德每天要补充6000卡路里热量,1650.0
15,药品用法用量查询,2026搜索,209,189,流量最高,钙片什么时候吃吸收效果最好,1561.0
15,药品用法用量查询,2026搜索,209,189,随机,阿托伐他汀钙片早上吃好还是晚上吃好,213.0
15,药品用法用量查询,2026搜索,209,189,随机,三金片吃多久能治愈尿路感染,203.0
15,药品用法用量查询,2026搜索,209,189,随机,枸橼酸莫沙必利片饭前吃还是饭后吃,279.0
25,医疗健康信息查询,2026搜索,362,355,流量最高,坏死性筋膜炎,2265.0
25,医疗健康信息查询,2026搜索,362,355,流量最高,胸,1748.0
25,医疗健康信息查询,2026搜索,362,355,流量最高,bmi,1644.0
25,医疗健康信息查询,2026搜索,362,355,随机,急性胰腺炎,282.0
25,医疗健康信息查询,2026搜索,362,355,随机,阿尔兹海默症,190.0
25,医疗健康信息查询,2026搜索,362,355,随机,心脏造影,191.0
20,医学检查项目查询,2026搜索,132,131,流量最高,糖化血红蛋白是查什么的,1993.0
20,医学检查项目查询,2026搜索,132,131,流量最高,mri检查是什么检查,1412.0
20,医学检查项目查询,2026搜索,132,131,流量最高,肝功能检查主要看哪几项指标,1401.0
20,医学检查项目查询,2026搜索,132,131,随机,乙肝两对半检查结果怎么看,219.0
20,医学检查项目查询,2026搜索,132,131,随机,过敏源检测一共多少项多少钱,175.0
20,医学检查项目查询,2026搜索,132,131,随机,胃肠镜检查需要提前做什么准备,168.0
14,中医方剂配方与食疗搭配吃法查询,2026搜索,102,98,流量最高,鸽子汤怎么炖最营养补气补血,1939.0
14,中医方剂配方与食疗搭配吃法查询,2026搜索,102,98,流量最高,紫苏叶怎么吃,1367.0
14,中医方剂配方与食疗搭配吃法查询,2026搜索,102,98,流量最高,黄精怎么食用最好,1262.0
14,中医方剂配方与食疗搭配吃法查询,2026搜索,102,98,随机,当归四逆汤的组成配方,407.0
14,中医方剂配方与食疗搭配吃法查询,2026搜索,102,98,随机,去湿气喝什么茶最好最快的方法,173.0
14,中医方剂配方与食疗搭配吃法查询,2026搜索,102,98,随机,鸭蛋和鸡蛋谁的营养价值高,198.0
27,医学健康图片查询,2026搜索,107,106,流量最高,马齿苋图片,1597.0
27,医学健康图片查询,2026搜索,107,106,流量最高,痔疮是什么样子图片,1023.0
27,医学健康图片查询,2026搜索,107,106,流量最高,鸡眼长什么样子图片,907.0
27,医学健康图片查询,2026搜索,107,106,随机,三七草图片,379.0
27,医学健康图片查询,2026搜索,107,106,随机,验孕棒怀孕图片,290.0
27,医学健康图片查询,2026搜索,107,106,随机,密集恐惧症100级照片,202.0
24,医院信息查询与挂号咨询,2026搜索,171,170,流量最高,百度健康,1574.0
24,医院信息查询与挂号咨询,2026搜索,171,170,流量最高,华西医院,1006.0
24,医院信息查询与挂号咨询,2026搜索,171,170,流量最高,多家医院叫停门诊输液,977.0
24,医院信息查询与挂号咨询,2026搜索,171,170,随机,人民医院电话咨询24小时,239.0
24,医院信息查询与挂号咨询,2026搜索,171,170,随机,问医生,249.0
24,医院信息查询与挂号咨询,2026搜索,171,170,随机,心理医生在线咨询24小时,275.0
18,查询孕产流产相关时间,2026搜索,228,205,流量最高,排卵期是什么时候,1254.0
18,查询孕产流产相关时间,2026搜索,228,205,流量最高,新冠是哪一年开始的,1190.0
18,查询孕产流产相关时间,2026搜索,228,205,流量最高,怀孕多少天能查出来,1148.0
18,查询孕产流产相关时间,2026搜索,228,205,随机,dha什么时候补充是最佳时间,310.0
18,查询孕产流产相关时间,2026搜索,228,205,随机,医院几点上班时间表,241.0
18,查询孕产流产相关时间,2026搜索,228,205,随机,脑出血恢复到正常人需要多久,559.0
22,查询疾病传染性及传播途径,2026搜索,41,32,流量最高,肺结核会不会传染,1140.0
22,查询疾病传染性及传播途径,2026搜索,41,32,流量最高,乙肝携带者会传染人吗,992.0
22,查询疾病传染性及传播途径,2026搜索,41,32,流量最高,"肺癌会传染吗,对身边的人有影响吗",710.0
22,查询疾病传染性及传播途径,2026搜索,41,32,随机,小三阳会不会传染给别人,432.0
22,查询疾病传染性及传播途径,2026搜索,41,32,随机,疱疹传染吗会传染给别人吗,226.0
22,查询疾病传染性及传播途径,2026搜索,41,32,随机,幽门螺旋杆菌传染家人吗,468.0
12,症状原因与处理方法查询,助手头部1k,19,18,流量最高,口臭怎么解决,327.0
12,症状原因与处理方法查询,助手头部1k,19,18,流量最高,口腔溃疡,325.0
12,症状原因与处理方法查询,助手头部1k,19,18,流量最高,半夜醒来口干舌燥总想喝水，这时喝水会伤身体吗？,281.0
12,症状原因与处理方法查询,助手头部1k,19,18,随机,牙龈出血是怎么回事,212.0
12,症状原因与处理方法查询,助手头部1k,19,18,随机,喉咙有异物感,176.0
12,症状原因与处理方法查询,助手头部1k,19,18,随机,睡觉流口水原因,125.0
0,药品功效作用查询,助手头部1k,222,222,流量最高,自然之声助听器,1491.0
0,药品功效作用查询,助手头部1k,222,222,流量最高,黄精药材有什么功效,1330.0
0,药品功效作用查询,助手头部1k,222,222,流量最高,西梅有什么功效,1087.0
0,药品功效作用查询,助手头部1k,222,222,随机,罗汉果的功效,144.0
0,药品功效作用查询,助手头部1k,222,222,随机,当归,124.0
0,药品功效作用查询,助手头部1k,222,222,随机,熟地黄的功效,269.0
18,查询孕产流产相关时间,助手头部1k,27,24,流量最高,试管婴儿费用大概多少,767.0
18,查询孕产流产相关时间,助手头部1k,27,24,流量最高,怀孕,745.0
18,查询孕产流产相关时间,助手头部1k,27,24,流量最高,想怀孕怎么才能怀上,666.0
18,查询孕产流产相关时间,助手头部1k,27,24,随机,十个信号说明你怀孕了,176.0
18,查询孕产流产相关时间,助手头部1k,27,24,随机,怀孕,745.0
18,查询孕产流产相关时间,助手头部1k,27,24,随机,备孕需要做什么准备,152.0
13,血糖与糖尿病问题查询,助手头部1k,12,12,流量最高,血糖高调理指南,867.0
13,血糖与糖尿病问题查询,助手头部1k,12,12,流量最高,血糖高忌什么食物,651.0
13,血糖与糖尿病问题查询,助手头部1k,12,12,流量最高,糖尿病,324.0
13,血糖与糖尿病问题查询,助手头部1k,12,12,随机,血糖高了怎么办,127.0
13,血糖与糖尿病问题查询,助手头部1k,12,12,随机,餐后2小时血糖,151.0
13,血糖与糖尿病问题查询,助手头部1k,12,12,随机,糖尿病吃什么食物最好,143.0
21,医学术语与检查指标含义查询,助手头部1k,9,6,流量最高,hpv是什么东西,649.0
21,医学术语与检查指标含义查询,助手头部1k,9,6,流量最高,bmi是指什么,351.0
21,医学术语与检查指标含义查询,助手头部1k,9,6,流量最高,人dna与rna的杂交,280.0
21,医学术语与检查指标含义查询,助手头部1k,9,6,随机,育儿补贴延长是什么意思,200.0
21,医学术语与检查指标含义查询,助手头部1k,9,6,随机,人dna与rna的杂交,280.0
21,医学术语与检查指标含义查询,助手头部1k,9,6,随机,hpv是什么东西,649.0
19,健康指标正常值范围查询,助手头部1k,34,34,流量最高,女性的bmi大好还是小好,1783.0
19,健康指标正常值范围查询,助手头部1k,34,34,流量最高,试管男孩多少钱,642.0
19,健康指标正常值范围查询,助手头部1k,34,34,流量最高,血糖正常值,630.0
19,健康指标正常值范围查询,助手头部1k,34,34,随机,助听器价格,321.0
19,健康指标正常值范围查询,助手头部1k,34,34,随机,脉搏多少正常,150.0
19,健康指标正常值范围查询,助手头部1k,34,34,随机,儿童身高参照表,127.0
30,查询疾病治疗与手术方案,助手头部1k,33,27,流量最高,中药治疗肿瘤有效吗,2110.0
30,查询疾病治疗与手术方案,助手头部1k,33,27,流量最高,晚上爱磨牙，牙套+咬合垫组合能解决吗,1207.0
30,查询疾病治疗与手术方案,助手头部1k,33,27,流量最高,肿瘤介入治疗是一种什么治疗,1134.0
30,查询疾病治疗与手术方案,助手头部1k,33,27,随机,介入栓塞治疗肿瘤有效果吗,712.0
30,查询疾病治疗与手术方案,助手头部1k,33,27,随机,成人三级视功能还能恢复吗,286.0
30,查询疾病治疗与手术方案,助手头部1k,33,27,随机,父母的基因遗传给孩子的比例,196.0
25,医疗健康信息查询,助手头部1k,112,108,流量最高,成人bmi,6155.0
25,医疗健康信息查询,助手头部1k,112,108,流量最高,中医养生科普,1405.0
25,医疗健康信息查询,助手头部1k,112,108,流量最高,姿势性震颤,1316.0
25,医疗健康信息查询,助手头部1k,112,108,随机,治疗,140.0
25,医疗健康信息查询,助手头部1k,112,108,随机,胸口轻微隆起,119.0
25,医疗健康信息查询,助手头部1k,112,108,随机,胆囊结石,125.0
15,药品用法用量查询,助手头部1k,12,11,流量最高,胆结石禁吃一览表,2384.0
15,药品用法用量查询,助手头部1k,12,11,流量最高,饭前吃还是饭后吃,341.0
15,药品用法用量查询,助手头部1k,12,11,流量最高,帮我计算这些食物的卡路里,299.0
15,药品用法用量查询,助手头部1k,12,11,随机,服用方法,120.0
15,药品用法用量查询,助手头部1k,12,11,随机,需要吃药吗,132.0
15,药品用法用量查询,助手头部1k,12,11,随机,复方丹参滴丸不能随意吃的药,123.0
29,健康调理食物宜忌查询,助手头部1k,25,24,流量最高,肠胃健康指南,1770.0
29,健康调理食物宜忌查询,助手头部1k,25,24,流量最高,吃什么立马排便,1202.0
29,健康调理食物宜忌查询,助手头部1k,25,24,流量最高,饮食分析,992.0
29,健康调理食物宜忌查询,助手头部1k,25,24,随机,减肥最好的办法是什么,152.0
29,健康调理食物宜忌查询,助手头部1k,25,24,随机,尿酸高不能吃什么,131.0
29,健康调理食物宜忌查询,助手头部1k,25,24,随机,化疗期间吃什么最好增强免疫力,162.0
24,医院信息查询与挂号咨询,助手头部1k,82,69,流量最高,看男科性功能哪家医院好,5096.0
24,医院信息查询与挂号咨询,助手头部1k,82,69,流量最高,试管婴儿那个医院成功率高,3355.0
24,医院信息查询与挂号咨询,助手头部1k,82,69,流量最高,腋臭手术一般多少钱正规医院,1417.0
24,医院信息查询与挂号咨询,助手头部1k,82,69,随机,成都腋臭皮肤病医院,357.0
24,医院信息查询与挂号咨询,助手头部1k,82,69,随机,九洲医院,255.0
24,医院信息查询与挂号咨询,助手头部1k,82,69,随机,男性生殖专科医院,608.0
1,癌症早期症状查询,助手头部1k,12,12,流量最高,金沙洲肿瘤收费价目表,548.0
1,癌症早期症状查询,助手头部1k,12,12,流量最高,肺癌早期症状,312.0
1,癌症早期症状查询,助手头部1k,12,12,流量最高,胃癌早期症状,290.0
1,癌症早期症状查询,助手头部1k,12,12,随机,怀孕的最初征兆,282.0
1,癌症早期症状查询,助手头部1k,12,12,随机,金沙洲肿瘤收费价目表,548.0
1,癌症早期症状查询,助手头部1k,12,12,随机,女性咽喉癌早期症状,170.0
9,皮肤瘙痒起疙瘩原因与用药查询,助手头部1k,28,27,流量最高,男性生殖有小疙瘩是怎么回事,1177.0
9,皮肤瘙痒起疙瘩原因与用药查询,助手头部1k,28,27,流量最高,痒,673.0
9,皮肤瘙痒起疙瘩原因与用药查询,助手头部1k,28,27,流量最高,勤洗头会变秃？,594.0
9,皮肤瘙痒起疙瘩原因与用药查询,助手头部1k,28,27,随机,很痒,235.0
9,皮肤瘙痒起疙瘩原因与用药查询,助手头部1k,28,27,随机,男性生殖有小疙瘩是怎么回事,1177.0
9,皮肤瘙痒起疙瘩原因与用药查询,助手头部1k,28,27,随机,私密有白斑是怎么回事,540.0
28,药品及医疗产品信息查询,助手头部1k,41,41,流量最高,专治淋巴肿瘤草药,648.0
28,药品及医疗产品信息查询,助手头部1k,41,41,流量最高,家用高压氧舱,584.0
28,药品及医疗产品信息查询,助手头部1k,41,41,流量最高,塞来昔布胶囊,376.0
28,药品及医疗产品信息查询,助手头部1k,41,41,随机,幽门螺旋杆菌,122.0
28,药品及医疗产品信息查询,助手头部1k,41,41,随机,同型半胱氨酸,189.0
28,药品及医疗产品信息查询,助手头部1k,41,41,随机,维生素,162.0
11,检验指标异常原因查询,助手头部1k,15,15,流量最高,尿酸高的原因,356.0
11,检验指标异常原因查询,助手头部1k,15,15,流量最高,低压高什么原因,249.0
11,检验指标异常原因查询,助手头部1k,15,15,流量最高,肌酐高怎么回事,215.0
11,检验指标异常原因查询,助手头部1k,15,15,随机,肌酐高怎么回事,215.0
11,检验指标异常原因查询,助手头部1k,15,15,随机,血小板低是什么原因导致的,126.0
11,检验指标异常原因查询,助手头部1k,15,15,随机,尿酸高的原因,356.0
23,查询穴位及身体部位准确位置,助手头部1k,18,18,流量最高,人体五脏六腑图,428.0
23,查询穴位及身体部位准确位置,助手头部1k,18,18,流量最高,骨骼,379.0
23,查询穴位及身体部位准确位置,助手头部1k,18,18,流量最高,人体器官结构图,348.0
23,查询穴位及身体部位准确位置,助手头部1k,18,18,随机,胸部放大,131.0
23,查询穴位及身体部位准确位置,助手头部1k,18,18,随机,正面平躺,125.0
23,查询穴位及身体部位准确位置,助手头部1k,18,18,随机,脚踝的位置图,162.0
6,查询症状原因与治疗方法,助手头部1k,20,18,流量最高,提高睡眠质量,643.0
6,查询症状原因与治疗方法,助手头部1k,20,18,流量最高,提高睡眠质量,325.0
6,查询症状原因与治疗方法,助手头部1k,20,18,流量最高,睡不着,256.0
6,查询症状原因与治疗方法,助手头部1k,20,18,随机,眼睛干涩视力模糊什么原因,118.0
6,查询症状原因与治疗方法,助手头部1k,20,18,随机,提高睡眠质量,643.0
6,查询症状原因与治疗方法,助手头部1k,20,18,随机,睡不着,256.0
2,疾病症状表现查询,助手头部1k,39,36,流量最高,脑梗前的预兆,435.0
2,疾病症状表现查询,助手头部1k,39,36,流量最高,抑郁症有哪些症状,357.0
2,疾病症状表现查询,助手头部1k,39,36,流量最高,甲状腺的主要症状,348.0
2,疾病症状表现查询,助手头部1k,39,36,随机,如何判断自己是否患有抑郁症,146.0
2,疾病症状表现查询,助手头部1k,39,36,随机,脑梗前的预兆,435.0
2,疾病症状表现查询,助手头部1k,39,36,随机,女性脑雾早期表现,240.0
22,查询疾病传染性及传播途径,助手头部1k,5,5,流量最高,流行病防护指南,364.0
22,查询疾病传染性及传播途径,助手头部1k,5,5,流量最高,会传染吗,170.0
22,查询疾病传染性及传播途径,助手头部1k,5,5,流量最高,寻常疣会自己消失吗,158.0
22,查询疾病传染性及传播途径,助手头部1k,5,5,随机,寻常疣会自己消失吗,158.0
22,查询疾病传染性及传播途径,助手头部1k,5,5,随机,流行病防护指南,364.0
17,查询功效副作用与禁忌,助手头部1k,19,18,流量最高,有癫痫病的人不能吃哪些东西,621.0
17,查询功效副作用与禁忌,助手头部1k,19,18,流量最高,副作用,365.0
17,查询功效副作用与禁忌,助手头部1k,19,18,流量最高,白癜风可以吃卫莱恩铜片吗,284.0
17,查询功效副作用与禁忌,助手头部1k,19,18,随机,有癫痫病的人不能吃哪些东西,621.0
17,查询功效副作用与禁忌,助手头部1k,19,18,随机,有什么好处,137.0
17,查询功效副作用与禁忌,助手头部1k,19,18,随机,能减肥吗,229.0
8,疾病发病原因查询,助手头部1k,11,7,流量最高,孩子总是生病免疫力差怎么办,1360.0
8,疾病发病原因查询,助手头部1k,11,7,流量最高,白班和白癜风是一种病吗,430.0
8,疾病发病原因查询,助手头部1k,11,7,流量最高,冠心病最怕什么刺激,389.0
8,疾病发病原因查询,助手头部1k,11,7,随机,白癜风是什么引起的,269.0
8,疾病发病原因查询,助手头部1k,11,7,随机,白班和白癜风是一种病吗,430.0
8,疾病发病原因查询,助手头部1k,11,7,随机,指甲有竖纹是身体的什么原因,156.0
4,查询病症用药推荐,助手头部1k,44,43,流量最高,前列腺炎吃什么药,2248.0
4,查询病症用药推荐,助手头部1k,44,43,流量最高,吃什么药,1339.0
4,查询病症用药推荐,助手头部1k,44,43,流量最高,男人时间太短吃什么药治疗好,1080.0
4,查询病症用药推荐,助手头部1k,44,43,随机,用什么药膏,207.0
4,查询病症用药推荐,助手头部1k,44,43,随机,这是什么药材？,140.0
4,查询病症用药推荐,助手头部1k,44,43,随机,这是什么中药？,155.0
10,查询身体异常症状原因及应对方法,助手头部1k,22,22,流量最高,变成孕妇肚子,596.0
10,查询身体异常症状原因及应对方法,助手头部1k,22,22,流量最高,尿多是什么原因男性,562.0
10,查询身体异常症状原因及应对方法,助手头部1k,22,22,流量最高,内裤变小小的,425.0
10,查询身体异常症状原因及应对方法,助手头部1k,22,22,随机,变成孕妇肚子,596.0
10,查询身体异常症状原因及应对方法,助手头部1k,22,22,随机,大便出血鲜红色,126.0
10,查询身体异常症状原因及应对方法,助手头部1k,22,22,随机,小便时尿出褐红色是怎么回事男性,322.0
5,查询疾病最快最有效治疗方法,助手头部1k,52,52,流量最高,高血压断根最好的土方法,1325.0
5,查询疾病最快最有效治疗方法,助手头部1k,52,52,流量最高,怎么治疗,774.0
5,查询疾病最快最有效治疗方法,助手头部1k,52,52,流量最高,痛风的快速止痛的方法,488.0
5,查询疾病最快最有效治疗方法,助手头部1k,52,52,随机,怎么调理,225.0
5,查询疾病最快最有效治疗方法,助手头部1k,52,52,随机,湿疹怎么治疗才能彻底除根,121.0
5,查询疾病最快最有效治疗方法,助手头部1k,52,52,随机,牙龈萎缩怎么办,155.0
14,中医方剂配方与食疗搭配吃法查询,助手头部1k,8,8,流量最高,冬虫夏草怎样吃,341.0
14,中医方剂配方与食疗搭配吃法查询,助手头部1k,8,8,流量最高,西梅的营养价值有哪些,225.0
14,中医方剂配方与食疗搭配吃法查询,助手头部1k,8,8,流量最高,黄精怎么食用最好,194.0
14,中医方剂配方与食疗搭配吃法查询,助手头部1k,8,8,随机,西梅的营养价值有哪些,225.0
14,中医方剂配方与食疗搭配吃法查询,助手头部1k,8,8,随机,这个方子适合哪些体质的人服用,180.0
14,中医方剂配方与食疗搭配吃法查询,助手头部1k,8,8,随机,这个方子适合哪些体质的人,163.0
27,医学健康图片查询,助手头部1k,9,8,流量最高,大片黄色的黄芪图片大全,4888.0
27,医学健康图片查询,助手头部1k,9,8,流量最高,男性阴虱图片,2265.0
27,医学健康图片查询,助手头部1k,9,8,流量最高,帮我画 男性阴虱图片,350.0
27,医学健康图片查询,助手头部1k,9,8,随机,男性阴虱图片,2265.0
27,医学健康图片查询,助手头部1k,9,8,随机,请解读图中药品的说明书,200.0
27,医学健康图片查询,助手头部1k,9,8,随机,皮肤病的种类图片,117.0
7,身体疼痛病因查询,助手头部1k,6,6,流量最高,心脏隐隐作痛,146.0
7,身体疼痛病因查询,助手头部1k,6,6,流量最高,肚子疼,134.0
7,身体疼痛病因查询,助手头部1k,6,6,流量最高,肚脐眼周围疼,133.0
7,身体疼痛病因查询,助手头部1k,6,6,随机,膝盖痛什么原因,128.0
7,身体疼痛病因查询,助手头部1k,6,6,随机,腰痛什么原因,120.0
7,身体疼痛病因查询,助手头部1k,6,6,随机,肚脐眼周围疼,133.0
3,查询皮肤病症状图片,助手头部1k,15,13,流量最高,请问图中是什么皮肤病？,652.0
3,查询皮肤病症状图片,助手头部1k,15,13,流量最高,带状疱疹,336.0
3,查询皮肤病症状图片,助手头部1k,15,13,流量最高,荨麻疹症状图片,272.0
3,查询皮肤病症状图片,助手头部1k,15,13,随机,请问图中是什么皮肤病？,652.0
3,查询皮肤病症状图片,助手头部1k,15,13,随机,皮肤,171.0
3,查询皮肤病症状图片,助手头部1k,15,13,随机,汗疱疹,126.0
20,医学检查项目查询,助手头部1k,7,6,流量最高,开始AI问诊,834.0
20,医学检查项目查询,助手头部1k,7,6,流量最高,诊断冠心病的三个指标,386.0
20,医学检查项目查询,助手头部1k,7,6,流量最高,挂什么科,291.0
20,医学检查项目查询,助手头部1k,7,6,随机,这种情况需要去医院检查吗,145.0
20,医学检查项目查询,助手头部1k,7,6,随机,试管婴儿咨询,141.0
20,医学检查项目查询,助手头部1k,7,6,随机,诊断冠心病的三个指标,386.0
18,查询孕产流产相关时间,助手随机1k,48,48,流量最高,带状疱疹后遗症神经痛多久会好,2.0
18,查询孕产流产相关时间,助手随机1k,48,48,流量最高,昏迷不醒几天最危险,2.0
18,查询孕产流产相关时间,助手随机1k,48,48,流量最高,乳腺癌术后多久可以吃深海鱼,2.0
18,查询孕产流产相关时间,助手随机1k,48,48,随机,小便不密封发醇需要多少时间才可以使用了？,1.0
18,查询孕产流产相关时间,助手随机1k,48,48,随机,孕26周穿安睡裤会不会影响胎儿发育,1.0
18,查询孕产流产相关时间,助手随机1k,48,48,随机,医院抽血化验一般等多长时间出结果,1.0
19,健康指标正常值范围查询,助手随机1k,34,34,流量最高,11岁男童标准身高,2.0
19,健康指标正常值范围查询,助手随机1k,34,34,流量最高,48岁男性正常血压,2.0
19,健康指标正常值范围查询,助手随机1k,34,34,流量最高,血糖正常范围是多少,2.0
19,健康指标正常值范围查询,助手随机1k,34,34,随机,七个小时，吃完饭中午吃的，晚上六点量算空腹，6.4正常吗？,1.0
19,健康指标正常值范围查询,助手随机1k,34,34,随机,标准体重需要查血脂,1.0
19,健康指标正常值范围查询,助手随机1k,34,34,随机,48岁男性正常血压,2.0
6,查询症状原因与治疗方法,助手随机1k,60,57,流量最高,血小板压低怎么回事,4.0
6,查询症状原因与治疗方法,助手随机1k,60,57,流量最高,老师，我的头部不疼不痒也不晕，但是就觉得不舒服，这是怎么回事？按摩哪儿能解决这个问题？,3.0
6,查询症状原因与治疗方法,助手随机1k,60,57,流量最高,睡觉手麻醒了一活动就恢复了,3.0
6,查询症状原因与治疗方法,助手随机1k,60,57,随机,总感觉浑身乏力很累是什么原因,2.0
6,查询症状原因与治疗方法,助手随机1k,60,57,随机,抽烟是不是也会引起的？抽烟也是抽烟是蛮厉害的抽的,1.0
6,查询症状原因与治疗方法,助手随机1k,60,57,随机,气血虚头发掉的很多怎么办,1.0
10,查询身体异常症状原因及应对方法,助手随机1k,43,42,流量最高,拉大便拉出血,2.0
10,查询身体异常症状原因及应对方法,助手随机1k,43,42,流量最高,只有发黄,2.0
10,查询身体异常症状原因及应对方法,助手随机1k,43,42,流量最高,没有流出来,2.0
10,查询身体异常症状原因及应对方法,助手随机1k,43,42,随机,摸到肠子是不是说明我很瘦,1.0
10,查询身体异常症状原因及应对方法,助手随机1k,43,42,随机,你是说这种肠胃炎不会拉肚子，但是却引起了发烧和其他的反应，是吗？,1.0
10,查询身体异常症状原因及应对方法,助手随机1k,43,42,随机,早晨起床有眼屎怎么回事,1.0
17,查询功效副作用与禁忌,助手随机1k,105,101,流量最高,感冒了可以吃葡萄吗？,2.0
17,查询功效副作用与禁忌,助手随机1k,105,101,流量最高,驼奶疙瘩的营养价值,2.0
17,查询功效副作用与禁忌,助手随机1k,105,101,流量最高,香菇好消化吗,2.0
17,查询功效副作用与禁忌,助手随机1k,105,101,随机,哪些人吃洋葱反而伤身,1.0
17,查询功效副作用与禁忌,助手随机1k,105,101,随机,脸红的人可以喝红酒吗,1.0
17,查询功效副作用与禁忌,助手随机1k,105,101,随机,越心堂复合维生素B片有副作用吗,1.0
20,医学检查项目查询,助手随机1k,19,16,流量最高,阴道镜检查前需要做哪些准备,4.0
20,医学检查项目查询,助手随机1k,19,16,流量最高,有CT,3.0
20,医学检查项目查询,助手随机1k,19,16,流量最高,49岁怀孕需要做什么检查,1.0
20,医学检查项目查询,助手随机1k,19,16,随机,洛阳哪家医院体检最靠谱,1.0
20,医学检查项目查询,助手随机1k,19,16,随机,老人不做体检，家里怎么判断病情变化,1.0
20,医学检查项目查询,助手随机1k,19,16,随机,如果报告建议复查，具体要做什么检查,1.0
30,查询疾病治疗与手术方案,助手随机1k,152,147,流量最高,碘伏和酒精哪个更安全,4.0
30,查询疾病治疗与手术方案,助手随机1k,152,147,流量最高,白云山颈椎贴怎么样,3.0
30,查询疾病治疗与手术方案,助手随机1k,152,147,流量最高,如何判断磨玻璃结节是良性还是恶性,2.0
30,查询疾病治疗与手术方案,助手随机1k,152,147,随机,会不会出现败血症,1.0
30,查询疾病治疗与手术方案,助手随机1k,152,147,随机,被红火蚁咬后能自愈吗,1.0
30,查询疾病治疗与手术方案,助手随机1k,152,147,随机,如何判断磨玻璃结节是良性还是恶性,2.0
2,疾病症状表现查询,助手随机1k,9,9,流量最高,65岁男人心梗前兆有哪些,1.0
2,疾病症状表现查询,助手随机1k,9,9,流量最高,其他没有别的症状，手脚常年偏凉,1.0
2,疾病症状表现查询,助手随机1k,9,9,流量最高,如何判断自己免疫力是否过强,1.0
2,疾病症状表现查询,助手随机1k,9,9,随机,甲状腺减退的主要症状,1.0
2,疾病症状表现查询,助手随机1k,9,9,随机,脸红属于哪种人体特征,1.0
2,疾病症状表现查询,助手随机1k,9,9,随机,是死后会有什么症状,1.0
14,中医方剂配方与食疗搭配吃法查询,助手随机1k,13,12,流量最高,90字评：煮到玉米粒开花的紫糯玉米，富含花青素，当主食吃比精米白面养人 第一，紫糯玉米的深紫色，藏着丰富的花青素咱们总想着花大价钱买各类滋补品补充营养，其实身边普通的粗粮里就藏着不少好东西。这种花青素都集中在紫色的玉米粒里，颜色越深，含量也第二，膳食纤维充足，减轻肠胃消化负担第三，久煮的做法，口感软糯香味更浓第四，粗细搭配，才是日常简单的养生方式其实养生从来都不用追,1.0
14,中医方剂配方与食疗搭配吃法查询,助手随机1k,13,12,流量最高,东北姑娘果怎么吃能发挥最大功效,1.0
14,中医方剂配方与食疗搭配吃法查询,助手随机1k,13,12,流量最高,两个水煮蛋加两片全麦面包加一盒牛奶这些有多少热量,1.0
14,中医方剂配方与食疗搭配吃法查询,助手随机1k,13,12,随机,紫菜鸡蛋汤有哪些功效,1.0
14,中医方剂配方与食疗搭配吃法查询,助手随机1k,13,12,随机,酒黄精和生黄精哪个更好,1.0
14,中医方剂配方与食疗搭配吃法查询,助手随机1k,13,12,随机,植物调和油有什么好,1.0
15,药品用法用量查询,助手随机1k,72,61,流量最高,当归四逆丸多少钱？,2.0
15,药品用法用量查询,助手随机1k,72,61,流量最高,甲硝唑片吃完多久见效,2.0
15,药品用法用量查询,助手随机1k,72,61,流量最高,90岁高龄间质性肺炎晚期服用法半夏18克，连续六天会怎样？,1.0
