key,类目,快照,该类该快照条数,可引条数,取法,query,pv_raw
4,医生信息查询,健康管家随机1w,52,49,流量最高,医生取精时用几只手操作,2.0
4,医生信息查询,健康管家随机1w,52,49,流量最高,医生您好，请问上海胸外科医院胸外科主任是谁？,2.0
4,医生信息查询,健康管家随机1w,52,49,流量最高,医生说暂时不用复查,2.0
4,医生信息查询,健康管家随机1w,52,49,随机,徐州二院皮肤科专家,1.0
4,医生信息查询,健康管家随机1w,52,49,随机,怎么查询特殊门诊去哪拿药,1.0
4,医生信息查询,健康管家随机1w,52,49,随机,新生儿惊跳频繁,1.0
35,呼吸道症状与用药建议查询,健康管家随机1w,505,486,流量最高,需要吃止吐药吗？,7.0
35,呼吸道症状与用药建议查询,健康管家随机1w,505,486,流量最高,小儿咳喘口服液说明书,5.0
35,呼吸道症状与用药建议查询,健康管家随机1w,505,486,流量最高,反流性胃炎饮食应该注意哪些,5.0
35,呼吸道症状与用药建议查询,健康管家随机1w,505,486,随机,白天嗓子痒了就咳，夜间不咳，前二天都没有痰，今天开始有痰,1.0
35,呼吸道症状与用药建议查询,健康管家随机1w,505,486,随机,不感染幽门螺旋杆菌会得胃癌吗,1.0
35,呼吸道症状与用药建议查询,健康管家随机1w,505,486,随机,病人一直自述说胸闷难受，怎样能减轻痛苦呢？,1.0
12,病症用药饮食查询,健康管家随机1w,301,285,流量最高,食管炎反流吃什么药？,32.0
12,病症用药饮食查询,健康管家随机1w,301,285,流量最高,偏头痛吃什么药好,14.0
12,病症用药饮食查询,健康管家随机1w,301,285,流量最高,痔疮术后饮食要注意什么呢？,12.0
12,病症用药饮食查询,健康管家随机1w,301,285,随机,甘油三酯高吃什么药好?,1.0
12,病症用药饮食查询,健康管家随机1w,301,285,随机,女人绝经后吃什么食物,2.0
12,病症用药饮食查询,健康管家随机1w,301,285,随机,十二指肠溃疡吃什么药效果好,2.0
10,查询食物营养与健康影响,健康管家随机1w,463,454,流量最高,适合胆囊炎吃的食物有哪些,21.0
10,查询食物营养与健康影响,健康管家随机1w,463,454,流量最高,饮食调整具体怎么操作？,14.0
10,查询食物营养与健康影响,健康管家随机1w,463,454,流量最高,四磨汤是饭前吃还是饭后吃好一些对胃有损伤吗,8.0
10,查询食物营养与健康影响,健康管家随机1w,463,454,随机,孕妇吃海参一天一个吗,1.0
10,查询食物营养与健康影响,健康管家随机1w,463,454,随机,空腹锻炼的危害是什么,1.0
10,查询食物营养与健康影响,健康管家随机1w,463,454,随机,巴特日七味丸是饭前吃吗,1.0
17,查询心脑血管疾病诊疗信息,健康管家随机1w,317,305,流量最高,心肌缺血什么症状,51.0
17,查询心脑血管疾病诊疗信息,健康管家随机1w,317,305,流量最高,缺铁有哪些症状,13.0
17,查询心脑血管疾病诊疗信息,健康管家随机1w,317,305,流量最高,心电图能检查出什么,11.0
17,查询心脑血管疾病诊疗信息,健康管家随机1w,317,305,随机,白血病脑转移会怎样？,1.0
17,查询心脑血管疾病诊疗信息,健康管家随机1w,317,305,随机,尿毒症加脑梗能活多久,1.0
17,查询心脑血管疾病诊疗信息,健康管家随机1w,317,305,随机,门静脉系统解剖图,1.0
33,症状原因查询#33,健康管家随机1w,278,247,流量最高,头发掉得很严重是什么原因,15.0
33,症状原因查询#33,健康管家随机1w,278,247,流量最高,早上起来口苦的原因,9.0
33,症状原因查询#33,健康管家随机1w,278,247,流量最高,大便发黑是什么原因？,7.0
33,症状原因查询#33,健康管家随机1w,278,247,随机,"锁骨旁边痛,用手按特别痛什么原因",1.0
33,症状原因查询#33,健康管家随机1w,278,247,随机,上膛是什么部位,1.0
33,症状原因查询#33,健康管家随机1w,278,247,随机,囊肿长大是什么原因,1.0
18,血糖与糖尿病管理查询,健康管家随机1w,196,189,流量最高,什么是糖类抗原,9.0
18,血糖与糖尿病管理查询,健康管家随机1w,196,189,流量最高,指尖血糖和静脉血糖相差多少,6.0
18,血糖与糖尿病管理查询,健康管家随机1w,196,189,流量最高,"糖尿病早期症状有哪些,糖尿病的早期症状",6.0
18,血糖与糖尿病管理查询,健康管家随机1w,196,189,随机,中药可以治糖尿病吗,3.0
18,血糖与糖尿病管理查询,健康管家随机1w,196,189,随机,糖尿病人能喝醋蛋液吗?,1.0
18,血糖与糖尿病管理查询,健康管家随机1w,196,189,随机,空腹血糖7.5餐后7.7是什么情况,1.0
32,症状原因查询#32,健康管家随机1w,405,398,流量最高,"腰身一挺,缓缓律动,疼是怎么回事",10.0
32,症状原因查询#32,健康管家随机1w,405,398,流量最高,手指关节疼怎么回事,9.0
32,症状原因查询#32,健康管家随机1w,405,398,流量最高,晚上睡觉一小时醒一次是怎么回事,6.0
32,症状原因查询#32,健康管家随机1w,405,398,随机,大姨妈前后私处起水泡怎么回事,1.0
32,症状原因查询#32,健康管家随机1w,405,398,随机,头昏昏沉沉不清醒打不起精神来是怎么回事,2.0
32,症状原因查询#32,健康管家随机1w,405,398,随机,心慌+冒汗+惊醒+老年人怎么回事,1.0
31,查询健康症状处理办法,健康管家随机1w,308,291,流量最高,被隐翅虫咬了怎么办,12.0
31,查询健康症状处理办法,健康管家随机1w,308,291,流量最高,肚脐眼周围痛怎么办？,10.0
31,查询健康症状处理办法,健康管家随机1w,308,291,流量最高,干眼症怎么能治愈,7.0
31,查询健康症状处理办法,健康管家随机1w,308,291,随机,感冒会不会引起小孩眼睛红肿怎么办出血,1.0
31,查询健康症状处理办法,健康管家随机1w,308,291,随机,嗓子痒干咳怎么办,1.0
31,查询健康症状处理办法,健康管家随机1w,308,291,随机,喂母乳腋下有硬块怎么办,1.0
25,中药与中成药信息查询,健康管家随机1w,405,388,流量最高,燕窝的食用方法,20.0
25,中药与中成药信息查询,健康管家随机1w,405,388,流量最高,复方丹参滴丸,19.0
25,中药与中成药信息查询,健康管家随机1w,405,388,流量最高,天麻丸治什么病效果好？,14.0
25,中药与中成药信息查询,健康管家随机1w,405,388,随机,情绪闷需要吃药调理吗？,1.0
25,中药与中成药信息查询,健康管家随机1w,405,388,随机,甘草白芍当归蜈蚣和药,2.0
25,中药与中成药信息查询,健康管家随机1w,405,388,随机,硝酸甘油和速效救心丸复方丹参滴丸的区别,1.0
14,血压问题查询,健康管家随机1w,173,167,流量最高,什么时候量血压最准,9.0
14,血压问题查询,健康管家随机1w,173,167,流量最高,苯磺酸氨氯地平片适合哪种高血压,3.0
14,血压问题查询,健康管家随机1w,173,167,流量最高,怎么预防高血压,3.0
14,血压问题查询,健康管家随机1w,173,167,随机,血压高曾经眩晕过然后通过调整运动好多了半个月不吃药睡眠不好偶尔会升高,1.0
14,血压问题查询,健康管家随机1w,173,167,随机,血钾升高什么症状,1.0
14,血压问题查询,健康管家随机1w,173,167,随机,高压98低压61脉搏50正常吗,1.0
20,功效作用与副作用查询,健康管家随机1w,479,467,流量最高,红曲米有什么副作用吗,75.0
20,功效作用与副作用查询,健康管家随机1w,479,467,流量最高,金匮肾气丸功效,75.0
20,功效作用与副作用查询,健康管家随机1w,479,467,流量最高,头孢克肟的功效,51.0
20,功效作用与副作用查询,健康管家随机1w,479,467,随机,利我沙班的作用和功效,1.0
20,功效作用与副作用查询,健康管家随机1w,479,467,随机,利伐沙班的五大禁忌和副作用,32.0
20,功效作用与副作用查询,健康管家随机1w,479,467,随机,低聚果糖有什么用？,3.0
28,查询身体不适症状原因,健康管家随机1w,446,426,流量最高,身体总觉得累，乏力，没精神。,11.0
28,查询身体不适症状原因,健康管家随机1w,446,426,流量最高,男性右侧后腰里面疼,8.0
28,查询身体不适症状原因,健康管家随机1w,446,426,流量最高,右侧小腹疼痛女,7.0
28,查询身体不适症状原因,健康管家随机1w,446,426,随机,吃中药会肚子疼吗,1.0
28,查询身体不适症状原因,健康管家随机1w,446,426,随机,胸口两侧觉得闷胀,1.0
28,查询身体不适症状原因,健康管家随机1w,446,426,随机,治疗疼痛的最新技术,1.0
8,查询食物药物能否食用,健康管家随机1w,235,210,流量最高,长芽的土豆能不能吃,18.0
8,查询食物药物能否食用,健康管家随机1w,235,210,流量最高,燕窝能不能每天吃？,10.0
8,查询食物药物能否食用,健康管家随机1w,235,210,流量最高,靶向药能不能把肿瘤彻底消除了,7.0
8,查询食物药物能否食用,健康管家随机1w,235,210,随机,新生儿肠子畸形能活吗,1.0
8,查询食物药物能否食用,健康管家随机1w,235,210,随机,过胖的人不能躺着睡觉吗,1.0
8,查询食物药物能否食用,健康管家随机1w,235,210,随机,十种病不能吃香菜？真相揭秘！,1.0
0,查询医疗机构联系电话,健康管家随机1w,6,5,流量最高,电解质紊乱,2.0
0,查询医疗机构联系电话,健康管家随机1w,6,5,流量最高,五象前海人寿医院电话,1.0
0,查询医疗机构联系电话,健康管家随机1w,6,5,流量最高,今天在市中医院院 拿的药吃了不舒服 方便给个王春芳电话吗,1.0
0,查询医疗机构联系电话,健康管家随机1w,6,5,随机,几点给主治医生打电话合适呢,1.0
0,查询医疗机构联系电话,健康管家随机1w,6,5,随机,省三院24小时人工服务,1.0
9,查询特定健康或用药情形下能否吃某物或做某事,健康管家随机1w,410,368,流量最高,烟酰胺可以每天用吗,12.0
9,查询特定健康或用药情形下能否吃某物或做某事,健康管家随机1w,410,368,流量最高,"福寿螺可以吃吗,对人体有害吗",10.0
9,查询特定健康或用药情形下能否吃某物或做某事,健康管家随机1w,410,368,流量最高,每天都吃通便灵可以吗,10.0
9,查询特定健康或用药情形下能否吃某物或做某事,健康管家随机1w,410,368,随机,女人肾阳虚可以吃六味地黄丸吗,1.0
9,查询特定健康或用药情形下能否吃某物或做某事,健康管家随机1w,410,368,随机,引产完14天可以抽烟吗,1.0
9,查询特定健康或用药情形下能否吃某物或做某事,健康管家随机1w,410,368,随机,无患子肥皂可以洗澡吗?,1.0
1,医院及医生信息查询,健康管家随机1w,70,62,流量最高,植物神经紊乱去医院挂哪个科,7.0
1,医院及医生信息查询,健康管家随机1w,70,62,流量最高,三甲医院是什么意思,4.0
1,医院及医生信息查询,健康管家随机1w,70,62,流量最高,病房温度30度医院不开空调,3.0
1,医院及医生信息查询,健康管家随机1w,70,62,随机,郧县人民医院皮肤科开的,1.0
1,医院及医生信息查询,健康管家随机1w,70,62,随机,需要去医院查血钙吗？,1.0
1,医院及医生信息查询,健康管家随机1w,70,62,随机,想了解四川大学华西峨眉医院的相关信息，包括专家挂号流程、预约挂号技巧以及挂号的相关费用。,1.0
15,解读个人健康指标与用药疑问,健康管家随机1w,300,276,流量最高,游离psa与总psa比值范围是多少,4.0
15,解读个人健康指标与用药疑问,健康管家随机1w,300,276,流量最高,脂20多少钱一盒?,3.0
15,解读个人健康指标与用药疑问,健康管家随机1w,300,276,流量最高,"80岁老人身患多种疾病,含老人基础病,是治还是不治",3.0
15,解读个人健康指标与用药疑问,健康管家随机1w,300,276,随机,我问诊所人她们拔牙300起,1.0
15,解读个人健康指标与用药疑问,健康管家随机1w,300,276,随机,剖腹产25天听到吹唢呐的,1.0
15,解读个人健康指标与用药疑问,健康管家随机1w,300,276,随机,异常凝血酶原800多危险不,1.0
6,食物药物同食同服查询,健康管家随机1w,101,62,流量最高,土茯苓和灵芝一起煲汤可以吗,4.0
6,食物药物同食同服查询,健康管家随机1w,101,62,流量最高,"白芸豆,黄豆,绿豆,小米可以一起煮粥吗?",3.0
6,食物药物同食同服查询,健康管家随机1w,101,62,流量最高,罗汉果和茯苓配什么一起喝适合秋天,2.0
6,食物药物同食同服查询,健康管家随机1w,101,62,随机,沙参当归党参能一起煲汤三高人群可以吃吗,1.0
6,食物药物同食同服查询,健康管家随机1w,101,62,随机,金银花能和三白草一起泡茶喝吗,1.0
6,食物药物同食同服查询,健康管家随机1w,101,62,随机,羊肉可以和西红柿一起吃吗,1.0
23,查询物品功效与作用,健康管家随机1w,110,108,流量最高,盐酸莫西沙星片功效与作用,22.0
23,查询物品功效与作用,健康管家随机1w,110,108,流量最高,糖蒜的功效与作用,18.0
23,查询物品功效与作用,健康管家随机1w,110,108,流量最高,地舒单抗的功效与副作用,15.0
23,查询物品功效与作用,健康管家随机1w,110,108,随机,骨肽注射功效与作用,6.0
23,查询物品功效与作用,健康管家随机1w,110,108,随机,藕荷叶搭配鸡屎藤的功效与作用,1.0
23,查询物品功效与作用,健康管家随机1w,110,108,随机,鲫鱼汤的营养价值及功效与作用,8.0
11,健康利弊查询,健康管家随机1w,97,96,流量最高,晚上穿袜子睡觉的好处,15.0
11,健康利弊查询,健康管家随机1w,97,96,流量最高,吃莲藕的好处是什么？,13.0
11,健康利弊查询,健康管家随机1w,97,96,流量最高,女人吃麻子有什么好处,7.0
11,健康利弊查询,健康管家随机1w,97,96,随机,女性做私密有什么好处,2.0
11,健康利弊查询,健康管家随机1w,97,96,随机,吃狗肉的好处有哪些,1.0
11,健康利弊查询,健康管家随机1w,97,96,随机,戴呼吸机的好处,1.0
3,查询中医机构、医生与术语,健康管家随机1w,31,31,流量最高,为什么中医茄子是发物,6.0
3,查询中医机构、医生与术语,健康管家随机1w,31,31,流量最高,杭州市中医院看失眠专家,4.0
3,查询中医机构、医生与术语,健康管家随机1w,31,31,流量最高,视网膜中浆眼底照片,2.0
3,查询中医机构、医生与术语,健康管家随机1w,31,31,随机,中医搁置疗法是怎么治疗,1.0
3,查询中医机构、医生与术语,健康管家随机1w,31,31,随机,中医治失眠有效吗,1.0
3,查询中医机构、医生与术语,健康管家随机1w,31,31,随机,亡阳证西医叫什么？,1.0
