source,label,rank,query,pv_raw,tier
2026search,人物相关说法核实,sample,蒋介石是好的还是坏的,201.0,user
2026search,作品角色反查人物,top_pv,四大名著的作者是谁,1224.0,user
2026search,作品角色反查人物,top_pv,西游记的作者是谁,859.0,user
2026search,作品角色反查人物,top_pv,漂亮美人被竹马老师欺负作者小说免费阅读,642.0,user
2026search,作品角色反查人物,top_pv,在路上(旅游) 作者:黄心火龙果苏蔓百度云,577.0,user
2026search,作品角色反查人物,top_pv,中国豪放派代表词人是谁,568.0,user
2026search,作品角色反查人物,top_pv,春晓的作者到底是谁,532.0,user
2026search,作品角色反查人物,sample,国民党创始人是谁,417.0,user
2026search,作品角色反查人物,sample,三顾茅庐的人物是谁,211.0,user
2026search,作品角色反查人物,sample,清明上河图的作者是谁,267.0,user
2026search,作品角色反查人物,sample,一诺千金出自哪位历史人物,250.0,user
2026search,作品角色反查人物,sample,凿壁偷光的主人公是谁,393.0,user
2026search,作品角色反查人物,sample,东渡日作者写的小说,303.0,user
2026search,人物相关梗与说法解释,top_pv,少林扫地僧的真实身份,623.0,user
2026search,人物相关梗与说法解释,top_pv,任素汐拒绝用女性对比拉踩,417.0,user
2026search,人物相关梗与说法解释,top_pv,魔人布欧哈兰德,372.0,user
2026search,人物相关梗与说法解释,top_pv,傅首尔面相,297.0,user
2026search,人物相关梗与说法解释,top_pv,小巷总理,290.0,user
2026search,人物相关梗与说法解释,top_pv,崩老头,284.0,user
2026search,人物相关梗与说法解释,sample,秋瓷炫的艺术贡献三部曲,181.0,user
2026search,人物相关梗与说法解释,sample,御梦子龙息喷,224.0,user
2026search,人物相关梗与说法解释,sample,龙岛异兽阿乐,234.0,user
2026search,人物相关梗与说法解释,sample,卧龙凤雏,212.0,user
2026search,人物相关梗与说法解释,sample,傅首尔面相是什么意思,262.0,user
2026search,人物相关梗与说法解释,sample,桃乃木香奈怎么瘦下,188.0,user
2026search,黑料绯闻炒作查询,top_pv,陈冠希艳照门,363.0,user
2026search,黑料绯闻炒作查询,top_pv,万千惠和三宝婚纱照迎宾照,280.0,user
assistant_top,群体名单枚举,top_pv,杨幂孙俪获年度女演员,704.0,user
assistant_top,群体名单枚举,top_pv,鲁迅长孙周令飞出席文学周,554.0,user
assistant_top,群体名单枚举,top_pv,赵雅芝墨镜酷拽大片,545.0,user
assistant_top,群体名单枚举,top_pv,毛刘1965年历史事件,400.0,user
assistant_top,群体名单枚举,top_pv,叶童获得过哪些重要奖项,384.0,user
assistant_top,群体名单枚举,top_pv,1965年毛刘历史事件回顾,334.0,user
assistant_top,群体名单枚举,sample,正国级现任8人名单,216.0,user
assistant_top,群体名单枚举,sample,辛芷蕾获威尼斯影后,137.0,user
assistant_top,群体名单枚举,sample,现有的正国级干部名单,125.0,user
assistant_top,群体名单枚举,sample,中央军事委员会成员最新名单,125.0,user
assistant_top,群体名单枚举,sample,吴德在粉碎四人帮中的具体作用,112.0,user
assistant_top,群体名单枚举,sample,中央政治局常委,149.0,user
assistant_top,人物近期事件状态查询,top_pv,王皓祯现在脚部恢复得如何,789.0,user
assistant_top,人物近期事件状态查询,top_pv,于和伟王宝强颁奖,757.0,user
assistant_top,人物近期事件状态查询,top_pv,景甜的个人生活如何,512.0,user
assistant_top,人物近期事件状态查询,top_pv,陈武同志的逝世原因是什么,512.0,user
assistant_top,人物近期事件状态查询,top_pv,陈伟霆思考与惠英红关系,488.0,user
assistant_top,人物近期事件状态查询,top_pv,李维康去世的具体原因是什么,461.0,user
assistant_top,人物近期事件状态查询,sample,李维嘉沈梦辰推荐彭公鹅,130.0,user
assistant_top,人物近期事件状态查询,sample,叶建春涉嫌哪些具体违纪违法问题,125.0,user
assistant_top,人物近期事件状态查询,sample,陈武的逝世原因是什么,222.0,user
assistant_top,人物近期事件状态查询,sample,李根旺现在怎么样了,145.0,user
assistant_top,人物近期事件状态查询,sample,宋丹丹林大竣连续庆生16年,202.0,user
assistant_top,人物近期事件状态查询,sample,著名京剧表演艺术家李维康逝世,207.0,user
assistant_top,垂类外非人物查询,top_pv,这是谁？,2289.0,user
assistant_top,垂类外非人物查询,top_pv,请问图中是哪位名人？,2014.0,user
assistant_top,垂类外非人物查询,top_pv,这个人是谁？,1044.0,user
assistant_top,垂类外非人物查询,top_pv,这人是谁,957.0,user
assistant_top,垂类外非人物查询,top_pv,这个演员是谁,742.0,user
assistant_top,垂类外非人物查询,top_pv,有照片吗,509.0,user
assistant_top,垂类外非人物查询,sample,意大利夫人和园丁,155.0,user
assistant_top,垂类外非人物查询,sample,派特灵,220.0,user
assistant_top,垂类外非人物查询,sample,浅米白色V比基尼,214.0,user
assistant_top,垂类外非人物查询,sample,这两个人是谁,124.0,user
assistant_top,垂类外非人物查询,sample,龙,161.0,user
assistant_top,垂类外非人物查询,sample,二次元,113.0,user
assistant_top,裸名人物身份识别,top_pv,景甜,9477.0,user
assistant_top,裸名人物身份识别,top_pv,孙宇晨,7878.0,user
assistant_top,裸名人物身份识别,top_pv,陈武,2343.0,user
assistant_top,裸名人物身份识别,top_pv,孙宇晨,2218.0,user
assistant_top,裸名人物身份识别,top_pv,叶建春,2071.0,user
assistant_top,裸名人物身份识别,top_pv,张又侠,1509.0,user
assistant_top,裸名人物身份识别,sample,景甜孙宇晨,648.0,user
assistant_top,裸名人物身份识别,sample,覃美金,265.0,user
assistant_top,裸名人物身份识别,sample,朱德,243.0,user
assistant_top,裸名人物身份识别,sample,李梓萌,162.0,user
assistant_top,裸名人物身份识别,sample,陈思罕,211.0,user
assistant_top,裸名人物身份识别,sample,孙悟空,238.0,user
assistant_top,作品角色反查人物,top_pv,这个女的是谁,527.0,user
assistant_top,作品角色反查人物,top_pv,作者是谁,469.0,user
assistant_top,作品角色反查人物,top_pv,刘宇宁的演唱风格有什么特点,356.0,user
assistant_top,作品角色反查人物,top_pv,图中人物是谁,304.0,user
assistant_top,作品角色反查人物,top_pv,这个女演员是谁,273.0,user
assistant_top,作品角色反查人物,top_pv,中国历史上最长寿的帝王是谁,264.0,user
assistant_top,作品角色反查人物,sample,白鹿的四大闺蜜是谁,120.0,user
assistant_top,作品角色反查人物,sample,《深入治疗》BY雨山前百度,183.0,user
assistant_top,作品角色反查人物,sample,我的女友景甜 原文,220.0,user
assistant_top,作品角色反查人物,sample,这幅画的作者是谁,172.0,user
assistant_top,作品角色反查人物,sample,图片中的人是谁,111.0,user
assistant_top,作品角色反查人物,sample,这个人物是谁,129.0,user
assistant_top,人物单项属性查询,top_pv,孙宇晨的财富来源是什么,1291.0,user
assistant_top,人物单项属性查询,top_pv,哪里人,543.0,user
assistant_top,人物单项属性查询,top_pv,梓渝的粉丝群体规模有多大,508.0,user
assistant_top,人物单项属性查询,top_pv,年龄,441.0,user
assistant_top,人物单项属性查询,top_pv,路征的真实身份是什么,420.0,user
assistant_top,人物单项属性查询,top_pv,他是哪里人,301.0,user
assistant_top,人物单项属性查询,sample,胡锦涛的任期是多久,109.0,user
assistant_top,人物单项属性查询,sample,年龄,162.0,user
assistant_top,人物单项属性查询,sample,年龄,133.0,user
assistant_top,人物单项属性查询,sample,张淼怡的代表作品有哪些,136.0,user
assistant_top,人物单项属性查询,sample,孙宇晨的财富来源主要是什么,212.0,user
assistant_top,人物单项属性查询,sample,孙宇晨的财富来源具体是什么,109.0,user
assistant_top,公共职务现任者查询,top_pv,毛东东现任什么职务,390.0,user
assistant_top,公共职务现任者查询,top_pv,朱忠明任上海市政府党组书记,351.0,user
assistant_top,公共职务现任者查询,top_pv,耿彦波现任什么职位?,176.0,user
assistant_top,公共职务现任者查询,top_pv,国家主席,163.0,user
assistant_top,公共职务现任者查询,top_pv,校长是谁,151.0,user
assistant_top,公共职务现任者查询,top_pv,江西省委书记,146.0,user
assistant_top,公共职务现任者查询,sample,江西省省长叶建春,112.0,user
assistant_top,公共职务现任者查询,sample,上海市市长,123.0,user
assistant_top,公共职务现任者查询,sample,江西省省长,126.0,user
assistant_top,公共职务现任者查询,sample,江西省长,122.0,user
assistant_top,公共职务现任者查询,sample,耿彦波现在什么职位,138.0,user
assistant_top,公共职务现任者查询,sample,上海市长,115.0,user
assistant_top,人物档案调阅,top_pv,景甜个人简介,2040.0,user
assistant_top,人物档案调阅,top_pv,孙宇晨的简介,985.0,user
assistant_top,人物档案调阅,top_pv,孙宇晨的个人生活如何,916.0,user
assistant_top,人物档案调阅,top_pv,田栩宁的个人生活如何,899.0,user
assistant_top,人物档案调阅,top_pv,孙宇晨的个人背景是什么,694.0,user
assistant_top,人物档案调阅,top_pv,井柏然个人简介,499.0,user
assistant_top,人物档案调阅,sample,路征的真实身份,129.0,user
assistant_top,人物档案调阅,sample,个人简历,118.0,user
assistant_top,人物档案调阅,sample,那英个人资料,130.0,user
assistant_top,人物档案调阅,sample,唐师曾生平事迹,325.0,user
assistant_top,人物档案调阅,sample,张又浃个人资料,224.0,user
assistant_top,人物档案调阅,sample,赵长鹏个人简介,135.0,user
assistant_top,粉丝打榜投票入口,top_pv,于朦胧送花,401.0,user
assistant_top,人物相关梗与说法解释,top_pv,于龙的个人生活怎么样,558.0,user
assistant_top,人物相关梗与说法解释,top_pv,景甜早期颜值好美,274.0,user
assistant_top,人物相关梗与说法解释,top_pv,朱之文想回家种地,202.0,user
assistant_top,人物相关梗与说法解释,top_pv,蓝盈莹成都吃兔头,191.0,user
assistant_top,人物相关梗与说法解释,top_pv,于谦后人隐居石头村,175.0,user
assistant_top,人物相关梗与说法解释,top_pv,孙宇晨疑似玩和景甜剪指甲的梗,151.0,user
assistant_top,人物相关梗与说法解释,sample,留几手为景甜发声,107.0,user
assistant_top,人物相关梗与说法解释,sample,罗云熙字体,131.0,user
assistant_top,人物相关梗与说法解释,sample,景甜早期颜值好惊艳,148.0,user
assistant_top,人物相关梗与说法解释,sample,原来郭麒麟是艺名,117.0,user
assistant_top,人物相关梗与说法解释,sample,尼泊尔楼坚强为何能挺过山洪,150.0,user
assistant_top,人物相关梗与说法解释,sample,孟子义郝念齐刘海造型,117.0,user
assistant_top,人物肖像图片获取,top_pv,照片,1382.0,user
assistant_top,人物肖像图片获取,top_pv,田栩宁的代表作品有哪些,1052.0,user
assistant_top,人物肖像图片获取,top_pv,照片,575.0,user
assistant_top,人物肖像图片获取,top_pv,照片,337.0,user
assistant_top,人物肖像图片获取,top_pv,照片,157.0,user
assistant_top,人物肖像图片获取,top_pv,他的照片,131.0,user
assistant_top,人物肖像图片获取,sample,毛泽东图片,112.0,user
assistant_top,黑料绯闻炒作查询,top_pv,自认景甜富豪男友的孙宇晨有多豪,376.0,user
assistant_top,黑料绯闻炒作查询,top_pv,孙宇晨小作文太炸裂了,242.0,user
assistant_top,黑料绯闻炒作查询,top_pv,孙宇晨前女友洗内裤文学,202.0,user
assistant_top,黑料绯闻炒作查询,top_pv,孙宇晨的争议事件有哪些,202.0,user
assistant_top,黑料绯闻炒作查询,top_pv,惠英红年轻时和郭晓婷相似度90%,198.0,user
assistant_top,黑料绯闻炒作查询,top_pv,付辛博颖儿汪峰章子怡离婚,176.0,user
assistant_top,黑料绯闻炒作查询,sample,舒淇朱一龙同框似豪门姐弟,122.0,user
assistant_top,黑料绯闻炒作查询,sample,孙宇晨起诉景甜,168.0,user
assistant_top,黑料绯闻炒作查询,sample,景甜财务曾为其扛事进去,134.0,user
assistant_top,黑料绯闻炒作查询,sample,景甜曾说掏心掏肺谈感情,120.0,user
assistant_top,黑料绯闻炒作查询,sample,惠英红曾与小七岁演员恋爱,114.0,user
assistant_top,私人家世与感情关系查询,top_pv,张锦程下跪求婚张延,746.0,user
assistant_top,私人家世与感情关系查询,top_pv,孙宇晨的家族背景如何,700.0,user
assistant_top,私人家世与感情关系查询,top_pv,路征的家族背景如何,526.0,user
assistant_top,私人家世与感情关系查询,top_pv,孙宇晨和景甜的关系如何,447.0,user
assistant_top,私人家世与感情关系查询,top_pv,贺子珍原配丈夫详情,403.0,user
assistant_top,私人家世与感情关系查询,top_pv,孙宇晨的婚姻状况如何,389.0,user
assistant_top,私人家世与感情关系查询,sample,柯淳的个人生活是怎样的,134.0,user
assistant_top,私人家世与感情关系查询,sample,谁是景甜刘亦菲刘浩存贵人,116.0,user
assistant_top,私人家世与感情关系查询,sample,蒋介石为何不允许退台士兵结婚？,120.0,user
assistant_top,私人家世与感情关系查询,sample,路征和景甜的关系如何,281.0,user
assistant_top,私人家世与感情关系查询,sample,谁是景甜刘亦菲刘浩存贵人,223.0,user
assistant_top,私人家世与感情关系查询,sample,白珊珊的丈夫是谁,119.0,user
assistant_top,人事任免事件查询,top_pv,孙宇晨 我的女友景甜,1150.0,user
assistant_top,人事任免事件查询,top_pv,覃伟中辞去深圳市市长职务,324.0,user
assistant_top,人事任免事件查询,top_pv,刘劲松已任中国驻澳大利亚大使,223.0,user
assistant_top,人事任免事件查询,top_pv,李运任深圳市代市长,212.0,user
assistant_top,人事任免事件查询,top_pv,钟畅姿当选中共钦州市委书记,196.0,user
assistant_top,人事任免事件查询,top_pv,李克强当总理，连任他管公安部,177.0,user
assistant_top,人物相关说法核实,top_pv,孙宇晨说过的大话多少成真了,421.0,user
assistant_top,人物相关说法核实,top_pv,包文婧曾说再信包贝尔一次,293.0,user
assistant_top,人物相关说法核实,top_pv,罗忠最后被抓了吗,249.0,user
assistant_top,人物相关说法核实,top_pv,郭德纲是否会被封杀,220.0,user
assistant_top,人物相关说法核实,top_pv,张又浃是否已被判刑,212.0,user
assistant_top,人物相关说法核实,top_pv,路征是否已婚,186.0,user
assistant_top,人物相关说法核实,sample,张函瑞的演艺经历有哪些重要节点,121.0,user
assistant_top,人物相关说法核实,sample,孙宇晨身价或达数百亿,126.0,user
assistant_top,人物相关说法核实,sample,导演称吴镇宇转型老好人律师,124.0,user
assistant_top,人物相关说法核实,sample,路征现在怎么样了,119.0,user
assistant_top,人物相关说法核实,sample,张艺兴连续十年给黄渤庆生,114.0,user
assistant_top,性化类目浏览或非具体人物浏览,top_pv,美女,1779.0,user
assistant_top,性化类目浏览或非具体人物浏览,top_pv,美女图片,683.0,user
assistant_top,性化类目浏览或非具体人物浏览,top_pv,女生,508.0,user
assistant_top,性化类目浏览或非具体人物浏览,top_pv,这女的是谁,425.0,user
assistant_top,性化类目浏览或非具体人物浏览,top_pv,十岁苗条小女孩,299.0,user
assistant_top,性化类目浏览或非具体人物浏览,top_pv,女人,250.0,user
assistant_top,性化类目浏览或非具体人物浏览,sample,大胸美女,146.0,user
assistant_top,性化类目浏览或非具体人物浏览,sample,这个女的叫什么,109.0,user
assistant_top,性化类目浏览或非具体人物浏览,sample,美女，身材高大肥胖，屁股大腿粗,176.0,user
assistant_top,性化类目浏览或非具体人物浏览,sample,黑丝美女,107.0,user
assistant_top,性化类目浏览或非具体人物浏览,sample,换成轻熟御姐风格,119.0,user
assistant_top,性化类目浏览或非具体人物浏览,sample,比基尼美女,205.0,user
assistant_top,艺人平台热度数值查询,top_pv,梓渝的百度送花影响力,114.0,user
assistant_top,作品本体获取,top_pv,邵雨薇为艺术做出贡献的片段,214.0,user
assistant_top,跳转人物站外主页,top_pv,陈冠希雁门旧照高清百度网盘,127.0,user
assistant_random,裸名人物身份识别,top_pv,谭凯,72.0,user
assistant_random,裸名人物身份识别,top_pv,王奎荣,48.0,user
assistant_random,裸名人物身份识别,top_pv,林雪,8.0,user
assistant_random,裸名人物身份识别,top_pv,汪小菲,8.0,user
assistant_random,裸名人物身份识别,top_pv,主持人名字,8.0,user
assistant_random,裸名人物身份识别,top_pv,马皇后,7.0,user
assistant_random,裸名人物身份识别,sample,胡春华那么有能力，为什么不用,1.0,user
assistant_random,裸名人物身份识别,sample,教牧师,1.0,user
assistant_random,裸名人物身份识别,sample,李歌洋,4.0,user
assistant_random,裸名人物身份识别,sample,回圣是谁,1.0,user
assistant_random,裸名人物身份识别,sample,大同二中梁霞,1.0,user
assistant_random,裸名人物身份识别,sample,康健美老师有哪些教学成果,1.0,user
assistant_random,群体名单枚举,top_pv,国务院副总理名单,3.0,user
assistant_random,群体名单枚举,top_pv,十大元帅谁当过老总,2.0,user
assistant_random,群体名单枚举,top_pv,闵子骞在济南有哪些遗迹,2.0,user
assistant_random,群体名单枚举,top_pv,历届院长,2.0,user
assistant_random,群体名单枚举,top_pv,红星照耀中国毛泽东的经典言行,2.0,user
assistant_random,群体名单枚举,top_pv,Energy成员里谁最疼孩子,2.0,user
assistant_random,群体名单枚举,sample,顺义区农业农村局领导班子成员,1.0,user
assistant_random,群体名单枚举,sample,安化县常委领导班子名单,1.0,user
assistant_random,群体名单枚举,sample,2025年呢,2.0,user
assistant_random,群体名单枚举,sample,全国姓刘的富豪中谁最有钱,1.0,user
assistant_random,群体名单枚举,sample,剅河镇历届领导班子,1.0,user
assistant_random,群体名单枚举,sample,周培源还有哪些重要生平事迹,1.0,user
assistant_random,垂类外非人物查询,top_pv,高岗与饶漱石,7.0,user
assistant_random,垂类外非人物查询,top_pv,小兄弟,5.0,user
assistant_random,垂类外非人物查询,top_pv,菩珠 蓬莱客,3.0,user
assistant_random,垂类外非人物查询,top_pv,博德闪耀奈梅亨,2.0,user
assistant_random,垂类外非人物查询,top_pv,能帮我找到这位演员的真实身份吗,2.0,user
assistant_random,垂类外非人物查询,top_pv,滚。石家庄市政府幕后推手,2.0,user
assistant_random,垂类外非人物查询,sample,马云和习近平。谁的钱多？,1.0,user
assistant_random,垂类外非人物查询,sample,普华永道天津所合伙人杜凯,1.0,user
assistant_random,垂类外非人物查询,sample,那个希腊国王叫什么名字？,1.0,user
assistant_random,垂类外非人物查询,sample,马红奎的治理办法里，最让民众痛恨的是什么办法？,1.0,user
assistant_random,垂类外非人物查询,sample,中国年的歌曲就非常少能做到超过20年还在传唱几乎没有想做到传唱10年都非常困难别说20年了贺岁歌曲天生传唱时间短想延长需要原唱连续多年全年无休的坚持非春节也需要坚持必须为了年歌主动放弃回家因为每年除夕春节演出是最多的初一到初七天天演出而选择回家的年歌迅速下降而她从30岁就开始就转型舞曲时期高频坐飞机全国演出标志歌曲大家一起来条件艰苦没有综艺节目点歌台为了打歌只能全国演出尤其是新歌大家一起来这首歌在2000年的时候是新歌第一个贺岁舞曲综艺节目也有但是非常少歌曲类节目比较多比如正大综艺综艺大观同一首歌欢乐中国行室内室外全都有各种天气都必须适应好处是不用反季应季不用担心保暖问题你如果想参加前提条件必须适应坐飞机你如果害怕坐飞机就别来参加歌曲类节目直接淘汰非常严格歌手这份职业肯定要坐飞机但是她最喜欢的职业结合我之前提到的帮我分析一下呗求求你了麻烦你了谢谢你了,1.0,user
assistant_random,垂类外非人物查询,sample,反正感觉凭他的能力来走快活沸腾路线并不差，甚至比不少凑数的可能还好吧,1.0,user
assistant_random,公共职务现任者查询,top_pv,天津理工大学化学化工学院辅导员联系方式,2.0,user
assistant_random,公共职务现任者查询,top_pv,叶群锋现在担任什么职务,2.0,user
assistant_random,公共职务现任者查询,top_pv,2026年荆门市屈家岭办事处书记是谁？,1.0,user
assistant_random,公共职务现任者查询,top_pv,杨宗书江泽民总书记,1.0,user
assistant_random,公共职务现任者查询,top_pv,河海实验学校的校长赵卫勇有何背景,1.0,user
assistant_random,公共职务现任者查询,top_pv,港鑫东方公司的总经理是谁,1.0,user
assistant_random,公共职务现任者查询,sample,王光海目前任职于哪个单位,1.0,user
assistant_random,公共职务现任者查询,sample,习明泽干什么的？,1.0,user
assistant_random,公共职务现任者查询,sample,库尔勒市住建局局长书记,1.0,user
assistant_random,公共职务现任者查询,sample,台州高速交警二大队历任队长有哪些,1.0,user
assistant_random,公共职务现任者查询,sample,秘书长王长久,1.0,user
assistant_random,公共职务现任者查询,sample,沧州市消防器材厂法人代表,1.0,user
assistant_random,私人家世与感情关系查询,top_pv,刘湘是怎么死的？,2.0,user
assistant_random,私人家世与感情关系查询,top_pv,聂鹤亭的子女情况,2.0,user
assistant_random,私人家世与感情关系查询,top_pv,田齐和姜齐哪个更强大,2.0,user
assistant_random,私人家世与感情关系查询,top_pv,吴信泉的子女现状如何,2.0,user
assistant_random,私人家世与感情关系查询,top_pv,罗丹是薛子峰的原配吗？,1.0,user
assistant_random,私人家世与感情关系查询,top_pv,王超教授是否已婚育有子女,1.0,user
assistant_random,私人家世与感情关系查询,sample,姚伟斌和王佳说夫妻吗,1.0,user
assistant_random,私人家世与感情关系查询,sample,庞红义的教育背景是什么,1.0,user
assistant_random,私人家世与感情关系查询,sample,黎明女儿长大后像谁,1.0,user
assistant_random,私人家世与感情关系查询,sample,张国立的妻子叫什么名字？,1.0,user
assistant_random,私人家世与感情关系查询,sample,于谦对曹云金的评价具体是什么,1.0,user
assistant_random,私人家世与感情关系查询,sample,元彬什么时候结婚的,1.0,user
assistant_random,人事任免事件查询,top_pv,包文婧 包贝尔,4.0,user
assistant_random,人事任免事件查询,top_pv,杨馥源老师2024年参与了哪些重要工作,2.0,user
assistant_random,人事任免事件查询,top_pv,李红军是否有新的职务调整,2.0,user
assistant_random,人事任免事件查询,top_pv,郭柏林的学术成果对公安思政有何启示,2.0,user
assistant_random,人事任免事件查询,top_pv,孟景伟离开安庆市的原因是什么,2.0,user
assistant_random,人事任免事件查询,top_pv,罗春生 漳州,2.0,user
assistant_random,人事任免事件查询,sample,张龙若转任旗委常委常务副旗长，意味着什么,1.0,user
assistant_random,人事任免事件查询,sample,作者简介:陈邦录，笔名莲花山，户籍西宁，原青海毛纺织公司职工。退休后，他长居于湟中区，将乡野暮色、麦浪金波都揉进笔底，以行游为径，以情思为墨，把日常烟火酿成诗词，在字里行间铺展着对河湟乡土的眷恋与对生活的热忱。请您逐联逐句赏析《村人晨练》   陈翁浅醉笑颜开，入梦微吟举酒杯。  犬吠窗中惊睡醒，鸡鸣架上五更催。   门前雀噪枝头落，楼畔人喧树底来。  男妇浩歌多婉约，老农徐步却徘徊。,1.0,user
assistant_random,人事任免事件查询,sample,呼和浩特实验中学东河校区初一三班杜雨欣,1.0,user
assistant_random,人事任免事件查询,sample,丁艳婷会准时来接马男吗,1.0,user
assistant_random,人事任免事件查询,sample,葛世伟的职务变动有何原因,1.0,user
assistant_random,人事任免事件查询,sample,河南 省委副书记 安全 以党建为引领 以网格为,1.0,user
assistant_random,人物肖像图片获取,top_pv,三角洲行动曲狱长的图片,1.0,user
assistant_random,人物肖像图片获取,top_pv,初音未来全身超高清图片,1.0,user
assistant_random,人物肖像图片获取,top_pv,帮我画 主持人鲁豫个人资料简介图片,1.0,user
assistant_random,人物肖像图片获取,top_pv,张惠妹的图片,1.0,user
assistant_random,人物肖像图片获取,top_pv,张维图片,1.0,user
assistant_random,人物肖像图片获取,top_pv,张起灵照片,1.0,user
assistant_random,人物肖像图片获取,sample,林微因年轻照片,1.0,user
assistant_random,人物肖像图片获取,sample,邓超现在你有梦想吗图片,1.0,user
assistant_random,人物肖像图片获取,sample,淮北潘玲玲照片,1.0,user
assistant_random,人物肖像图片获取,sample,黄明照片,1.0,user
assistant_random,人物肖像图片获取,sample,李强的图片,1.0,user
assistant_random,人物肖像图片获取,sample,看看她们的照片,1.0,user
assistant_random,作品角色反查人物,top_pv,关洁老师有哪些代表作品,2.0,user
assistant_random,作品角色反查人物,top_pv,下一任联大主席是谁,1.0,user
assistant_random,作品角色反查人物,top_pv,她为何三次竞选总统都未成功,1.0,user
assistant_random,作品角色反查人物,top_pv,辛柏青合作的女演员,1.0,user
assistant_random,作品角色反查人物,top_pv,给我几个中国古代寓言中有趣的人物,1.0,user
assistant_random,作品角色反查人物,top_pv,百度搜永乐大帝作者有不同答案,1.0,user
assistant_random,作品角色反查人物,sample,唐民初408号案件当事人是谁,1.0,user
assistant_random,作品角色反查人物,sample,丰台花园迪厅的老板是谁,1.0,user
assistant_random,作品角色反查人物,sample,他晚年对粟裕的评价具体是什么,1.0,user
assistant_random,作品角色反查人物,sample,周先来校长之前是谁,1.0,user
assistant_random,作品角色反查人物,sample,刘向儒和王仲华谁的手术团队更强大,1.0,user
assistant_random,作品角色反查人物,sample,王琦会选择曹夏还是魏云,1.0,user
assistant_random,人物单项属性查询,top_pv,景甜的真实身价是多少,7.0,user
assistant_random,人物单项属性查询,top_pv,孙宇晨的个人财富来源有哪些,2.0,user
assistant_random,人物单项属性查询,top_pv,夏凤俭家族财富来源有哪些传闻,2.0,user
assistant_random,人物单项属性查询,top_pv,东方歌舞团歌手远征哪年生人,1.0,user
assistant_random,人物单项属性查询,top_pv,潘雪峰在镇巴县的具体职务是什么,1.0,user
assistant_random,人物单项属性查询,top_pv,章俊彦是哪一年出生的,1.0,user
assistant_random,人物单项属性查询,sample,刘乃贵毕业后最初在哪个机构任职,1.0,user
assistant_random,人物单项属性查询,sample,尹裕廷的出生年份是多少,1.0,user
assistant_random,人物单项属性查询,sample,邱建军牺牲后，他的家人现在过得怎么样,1.0,user
assistant_random,人物单项属性查询,sample,周杰伦的资产总额有多少,1.0,user
assistant_random,人物单项属性查询,sample,许泽冰的个人背景是什么,1.0,user
assistant_random,人物单项属性查询,sample,段军峰之前在哪个单位工作,1.0,user
assistant_random,人物近期事件状态查询,top_pv,陈武同志的逝世对政协有何影响,9.0,user
assistant_random,人物近期事件状态查询,top_pv,王伟，中国羽毛球队男双主教练，曾任中国羽毛球协会副主席兼秘书长。2026年8月，王伟涉嫌严重违法，接受中央纪委国家监委驻国家体育总局纪检监察组和江苏省南通市监委监察调查。 王伟的涉案金额和具体罪名是什么,6.0,user
assistant_random,人物近期事件状态查询,top_pv,常红卫涉嫌哪些违纪违法问题,2.0,user
assistant_random,人物近期事件状态查询,top_pv,艾玛琼斯后续发展,2.0,user
assistant_random,人物近期事件状态查询,top_pv,韩寒重庆成立影业公司,2.0,user
assistant_random,人物近期事件状态查询,top_pv,翟一莹的感情状况如何,2.0,user
assistant_random,人物近期事件状态查询,sample,吴新泉教语文怎样,1.0,user
assistant_random,人物近期事件状态查询,sample,陈烨仪老师教学风格如何,1.0,user
assistant_random,人物近期事件状态查询,sample,钟兴林老师带的班级升学率如何,1.0,user
assistant_random,人物近期事件状态查询,sample,李步洪目前任职于哪所高校,1.0,user
assistant_random,人物近期事件状态查询,sample,宁建亚在南昌的具体失信案件有哪些,1.0,user
assistant_random,人物近期事件状态查询,sample,李响最近有什么新作品或演出,1.0,user
assistant_random,人物档案调阅,top_pv,叶建春的背景和经历,6.0,user
assistant_random,人物档案调阅,top_pv,自拟一位身为渡羽门的二师姐黄发少女详细介绍,4.0,user
assistant_random,人物档案调阅,top_pv,主持人邹韵的个人简介,3.0,user
assistant_random,人物档案调阅,top_pv,主持人王芳个人简介,2.0,user
assistant_random,人物档案调阅,top_pv,张勇书记的简历是什么,2.0,user
assistant_random,人物档案调阅,top_pv,白煜暄的创业故事有详细报道吗,1.0,user
assistant_random,人物档案调阅,sample,姜贞羽工作室微博,1.0,user
assistant_random,人物档案调阅,sample,市政府何渡简历,1.0,user
assistant_random,人物档案调阅,sample,信光大和尚简介,1.0,user
assistant_random,人物档案调阅,sample,滑县一中校史简介,1.0,user
assistant_random,人物档案调阅,sample,李纲教授的教育背景如何,1.0,user
assistant_random,人物档案调阅,sample,五华区李劲的履历,1.0,user
assistant_random,人物相关说法核实,top_pv,曾晟的违纪违法细节有哪些,4.0,user
assistant_random,人物相关说法核实,top_pv,曾仁海是否被调查,3.0,user
assistant_random,人物相关说法核实,top_pv,乌丹一中有没有一个叫梁志安的同学考入清华大学,1.0,user
assistant_random,人物相关说法核实,top_pv,福田孝行是否有可能被减刑,1.0,user
assistant_random,人物相关说法核实,top_pv,蒙商银行魏宝祥的私人联系方式,1.0,user
assistant_random,人物相关说法核实,top_pv,蒋勇是否在中国化学工程集团下属公司工作,1.0,user
assistant_random,人物相关说法核实,sample,黄雯峥老师教学风格怎么样,1.0,user
assistant_random,人物相关说法核实,sample,吕宣生是否也获得过类似国家级荣誉,1.0,user
