key,类目,快照,该类该快照条数,可引条数,取法,query,pv_raw
PERMISSION_VERDICT,判断个人情形下能否做某事或吃某物,健康管家随机1w,786,688,随机,一岁半宝宝坐电动车小坐朝前还是朝后,1.0
PERMISSION_VERDICT,判断个人情形下能否做某事或吃某物,健康管家随机1w,786,688,随机,孕妇可以做心梗手术吗,1.0
RECOVERY_TIMELINE,查询术后、伤后或治疗后的恢复时间线,健康管家随机1w,218,214,流量最高,做肠镜后要休息多久？,5.0
RECOVERY_TIMELINE,查询术后、伤后或治疗后的恢复时间线,健康管家随机1w,218,214,流量最高,肺癌胸腔积液引流管可以带多久,4.0
RECOVERY_TIMELINE,查询术后、伤后或治疗后的恢复时间线,健康管家随机1w,218,214,流量最高,乳腺癌多长时间化疗一次,3.0
RECOVERY_TIMELINE,查询术后、伤后或治疗后的恢复时间线,健康管家随机1w,218,214,随机,一般手碰了缝了七八针需要住几天院,1.0
RECOVERY_TIMELINE,查询术后、伤后或治疗后的恢复时间线,健康管家随机1w,218,214,随机,手术后视力能恢复到正常吗？,1.0
RECOVERY_TIMELINE,查询术后、伤后或治疗后的恢复时间线,健康管家随机1w,218,214,随机,磁经颅治疗可以连续2天做吗,1.0
EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,健康管家随机1w,404,397,流量最高,开学前熬夜补作业能顺便调整作息吗,21.0
EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,健康管家随机1w,404,397,流量最高,晚上穿袜子睡觉的好处,15.0
EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,健康管家随机1w,404,397,流量最高,黛力新副作用真的那么可怕吗,15.0
EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,健康管家随机1w,404,397,随机,吃油炸蝎子对皮肤有什么好处,1.0
EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,健康管家随机1w,404,397,随机,晚上穿袜子睡觉的好处,15.0
EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,健康管家随机1w,404,397,随机,杷子红萝卜牛蒡玉米猪骨汤功效,2.0
PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,健康管家随机1w,999,972,流量最高,金匮肾气丸功效,75.0
PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,健康管家随机1w,999,972,流量最高,红曲米有什么副作用吗,75.0
PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,健康管家随机1w,999,972,流量最高,头孢克肟的功效,51.0
PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,健康管家随机1w,999,972,随机,苦荞有什么好处和功效,1.0
PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,健康管家随机1w,999,972,随机,补充益生菌的好处,1.0
PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,健康管家随机1w,999,972,随机,苯磺酸氨氯地平片适合哪种高血压,3.0
ENTITY_COMPARISON,比较两个或多个实体的异同或优劣,健康管家随机1w,224,218,流量最高,富马酸替诺福韦和恩替卡韦哪个好,10.0
ENTITY_COMPARISON,比较两个或多个实体的异同或优劣,健康管家随机1w,224,218,流量最高,鸡蛋和鹅蛋哪个更营养,8.0
ENTITY_COMPARISON,比较两个或多个实体的异同或优劣,健康管家随机1w,224,218,流量最高,宫颈癌变Ⅲ期和宫颈癌晚期有区别吗,7.0
ENTITY_COMPARISON,比较两个或多个实体的异同或优劣,健康管家随机1w,224,218,随机,怎么区分红曲和组曲霉素,1.0
ENTITY_COMPARISON,比较两个或多个实体的异同或优劣,健康管家随机1w,224,218,随机,非布司他和他汀类药物哪个更容易引起体重变化,1.0
ENTITY_COMPARISON,比较两个或多个实体的异同或优劣,健康管家随机1w,224,218,随机,放疗和化疗一起做效果怎么样,1.0
HEALTH_VALUE_CALCULATION,计算健康相关数值,健康管家随机1w,50,49,流量最高,10克核桃仁脂肪蛋白质热量碳水,3.0
HEALTH_VALUE_CALCULATION,计算健康相关数值,健康管家随机1w,50,49,流量最高,男生180标准体重多少斤,2.0
HEALTH_VALUE_CALCULATION,计算健康相关数值,健康管家随机1w,50,49,流量最高,减肥为什么不掉秤,2.0
HEALTH_VALUE_CALCULATION,计算健康相关数值,健康管家随机1w,50,49,随机,身高165体重121斤59体脂率多少?体重正常?,1.0
HEALTH_VALUE_CALCULATION,计算健康相关数值,健康管家随机1w,50,49,随机,菜花和胡萝卜热量对比,1.0
HEALTH_VALUE_CALCULATION,计算健康相关数值,健康管家随机1w,50,49,随机,减肥为什么不掉秤,2.0
REPRODUCTIVE_TIMELINE,推算怀孕、排卵、验孕或预产时间窗,健康管家随机1w,51,44,流量最高,生完孩子多久能同房,3.0
REPRODUCTIVE_TIMELINE,推算怀孕、排卵、验孕或预产时间窗,健康管家随机1w,51,44,流量最高,3号来月经6号排完9号干净几号排卵,2.0
REPRODUCTIVE_TIMELINE,推算怀孕、排卵、验孕或预产时间窗,健康管家随机1w,51,44,流量最高,"7月31日来月经,中间间隔一次没来,下次估预计什么时候,周期是25天",1.0
REPRODUCTIVE_TIMELINE,推算怀孕、排卵、验孕或预产时间窗,健康管家随机1w,51,44,随机,孕妇子宫成熟度几级可以生,1.0
REPRODUCTIVE_TIMELINE,推算怀孕、排卵、验孕或预产时间窗,健康管家随机1w,51,44,随机,43岁高龄怎样养好卵子,1.0
REPRODUCTIVE_TIMELINE,推算怀孕、排卵、验孕或预产时间窗,健康管家随机1w,51,44,随机,"8月17日来的月经,9月14日还没来例假",1.0
DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,健康管家随机1w,119,115,流量最高,我想了解下颌后缩,5.0
DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,健康管家随机1w,119,115,流量最高,舌根疙瘩图片,4.0
DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,健康管家随机1w,119,115,流量最高,川崎病皮疹什么样图片,4.0
DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,健康管家随机1w,119,115,随机,增音穴准确位置图,1.0
DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,健康管家随机1w,119,115,随机,龟+头上有小肉粒图片,1.0
DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,健康管家随机1w,119,115,随机,骨龄对照表0-18岁,2.0
PROCEDURE_EXPERIENCE,了解诊疗过程的真实体验与实况,健康管家随机1w,27,25,流量最高,医生取精时用几只手操作,2.0
PROCEDURE_EXPERIENCE,了解诊疗过程的真实体验与实况,健康管家随机1w,27,25,流量最高,宫腔镜子宫内膜息肉手术,2.0
PROCEDURE_EXPERIENCE,了解诊疗过程的真实体验与实况,健康管家随机1w,27,25,流量最高,贲门松弛手术风险和并发症,2.0
PROCEDURE_EXPERIENCE,了解诊疗过程的真实体验与实况,健康管家随机1w,27,25,随机,痔疮手术套扎打硬化剂会出血吗,1.0
PROCEDURE_EXPERIENCE,了解诊疗过程的真实体验与实况,健康管家随机1w,27,25,随机,股骨骨折手术几个小时,1.0
PROCEDURE_EXPERIENCE,了解诊疗过程的真实体验与实况,健康管家随机1w,27,25,随机,自穿舌钉受伤的概率有多少大,1.0
HOME_DEVICE_SELFTEST,家用检测器械的使用与结果判读,健康管家随机1w,3,2,流量最高,背血压动态检测仪注意事项有哪些,1.0
HOME_DEVICE_SELFTEST,家用检测器械的使用与结果判读,健康管家随机1w,3,2,流量最高,怎么测几型糖尿病最准确,1.0
TREATMENT_SEEKING,寻求症状或疾病的治疗方案与用药推荐,健康管家Top1w,1317,1304,流量最高,孩子返校后，怎么做好健康防护？,29837.0
TREATMENT_SEEKING,寻求症状或疾病的治疗方案与用药推荐,健康管家Top1w,1317,1304,流量最高,暴雨天出门淋雨后怎么防止感冒,6084.0
TREATMENT_SEEKING,寻求症状或疾病的治疗方案与用药推荐,健康管家Top1w,1317,1304,流量最高,检查异常但没明显感觉先怎么办,4239.0
TREATMENT_SEEKING,寻求症状或疾病的治疗方案与用药推荐,健康管家Top1w,1317,1304,随机,腰椎管狭窄用什么药,26.0
TREATMENT_SEEKING,寻求症状或疾病的治疗方案与用药推荐,健康管家Top1w,1317,1304,随机,西洋参片泡水的正确方法是什么,14.0
TREATMENT_SEEKING,寻求症状或疾病的治疗方案与用药推荐,健康管家Top1w,1317,1304,随机,周末身体不适如何判断是否需要急诊,25.0
OWN_CASE_VERDICT,判读个人测量值、检查结果或自身发现,健康管家Top1w,417,403,流量最高,新冠又反弹了现在感染症状有变化吗,17425.0
OWN_CASE_VERDICT,判读个人测量值、检查结果或自身发现,健康管家Top1w,417,403,流量最高,体检报告转氨酶轻度升高意味着什么,736.0
OWN_CASE_VERDICT,判读个人测量值、检查结果或自身发现,健康管家Top1w,417,403,流量最高,体检报告血糖临界值需要复查吗,351.0
OWN_CASE_VERDICT,判读个人测量值、检查结果或自身发现,健康管家Top1w,417,403,随机,高密度脂蛋白偏高是什么意思,15.0
OWN_CASE_VERDICT,判读个人测量值、检查结果或自身发现,健康管家Top1w,417,403,随机,37.3算发烧吗,27.0
OWN_CASE_VERDICT,判读个人测量值、检查结果或自身发现,健康管家Top1w,417,403,随机,细胞角蛋白19片段高多少是癌症,21.0
MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,健康管家Top1w,2460,2427,流量最高,怎么判断自己有艾滋病,5012.0
MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,健康管家Top1w,2460,2427,流量最高,DNA的全称是什么,3592.0
MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,健康管家Top1w,2460,2427,流量最高,慢性肾病几期最严重,2430.0
MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,健康管家Top1w,2460,2427,随机,丹田在哪个位置,18.0
MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,健康管家Top1w,2460,2427,随机,学校饮水机的水安全吗,15.0
MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,健康管家Top1w,2460,2427,随机,糖尿病有哪些症状,55.0
SYMPTOM_CAUSE_LOOKUP,查询症状或体征的原因,健康管家Top1w,916,889,流量最高,老人吃饭容易呛咳是什么原因,3055.0
SYMPTOM_CAUSE_LOOKUP,查询症状或体征的原因,健康管家Top1w,916,889,流量最高,手麻无力时如何判断是否和颈椎有关,425.0
SYMPTOM_CAUSE_LOOKUP,查询症状或体征的原因,健康管家Top1w,916,889,流量最高,周末补觉越睡越累是怎么回事,230.0
SYMPTOM_CAUSE_LOOKUP,查询症状或体征的原因,健康管家Top1w,916,889,随机,咳嗽有白痰一直不好是什么原因,17.0
SYMPTOM_CAUSE_LOOKUP,查询症状或体征的原因,健康管家Top1w,916,889,随机,小腹隐隐作痛,50.0
SYMPTOM_CAUSE_LOOKUP,查询症状或体征的原因,健康管家Top1w,916,889,随机,丘疹性荨麻疹,32.0
PROVIDER_NAVIGATION_AND_ADMIN,就医导航、机构核实与医疗行政事务,健康管家Top1w,217,197,流量最高,如何帮父母解读看不懂的体检报告,2738.0
PROVIDER_NAVIGATION_AND_ADMIN,就医导航、机构核实与医疗行政事务,健康管家Top1w,217,197,流量最高,如何判断体检异常结果是否严重,791.0
PROVIDER_NAVIGATION_AND_ADMIN,就医导航、机构核实与医疗行政事务,健康管家Top1w,217,197,流量最高,需要去医院做检查吗？,480.0
PROVIDER_NAVIGATION_AND_ADMIN,就医导航、机构核实与医疗行政事务,健康管家Top1w,217,197,随机,根管治疗多少钱,56.0
PROVIDER_NAVIGATION_AND_ADMIN,就医导航、机构核实与医疗行政事务,健康管家Top1w,217,197,随机,核磁共振检查多少钱,16.0
PROVIDER_NAVIGATION_AND_ADMIN,就医导航、机构核实与医疗行政事务,健康管家Top1w,217,197,随机,肠镜检查大概多少钱？,17.0
DIAGNOSIS_PROGNOSIS_VERDICT,判定疾病可能性、病情走向与预后,健康管家Top1w,637,619,流量最高,老人洗澡后容易头晕眼黑正常吗,1820.0
DIAGNOSIS_PROGNOSIS_VERDICT,判定疾病可能性、病情走向与预后,健康管家Top1w,637,619,流量最高,这种情况会自己好吗？,655.0
DIAGNOSIS_PROGNOSIS_VERDICT,判定疾病可能性、病情走向与预后,健康管家Top1w,637,619,流量最高,老年人眼睛看不清是老花还是白内障,616.0
DIAGNOSIS_PROGNOSIS_VERDICT,判定疾病可能性、病情走向与预后,健康管家Top1w,637,619,随机,过敏性紫癜能治愈吗,15.0
DIAGNOSIS_PROGNOSIS_VERDICT,判定疾病可能性、病情走向与预后,健康管家Top1w,637,619,随机,肠道有癌一般三处痛,26.0
DIAGNOSIS_PROGNOSIS_VERDICT,判定疾病可能性、病情走向与预后,健康管家Top1w,637,619,随机,淋巴瘤可以治吗？,22.0
RECOVERY_TIMELINE,查询术后、伤后或治疗后的恢复时间线,健康管家Top1w,124,123,流量最高,成人三级视功能还能恢复吗,715.0
RECOVERY_TIMELINE,查询术后、伤后或治疗后的恢复时间线,健康管家Top1w,124,123,流量最高,产后修复能不能在家做,298.0
RECOVERY_TIMELINE,查询术后、伤后或治疗后的恢复时间线,健康管家Top1w,124,123,流量最高,摘掉角膜塑形镜后会变回原来的状态吗,271.0
RECOVERY_TIMELINE,查询术后、伤后或治疗后的恢复时间线,健康管家Top1w,124,123,随机,肠息肉切除以后几天能正常吃饭,13.0
RECOVERY_TIMELINE,查询术后、伤后或治疗后的恢复时间线,健康管家Top1w,124,123,随机,术后多久能恢复正常？,15.0
RECOVERY_TIMELINE,查询术后、伤后或治疗后的恢复时间线,健康管家Top1w,124,123,随机,骨裂一般多少天恢复,15.0
PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,健康管家Top1w,3474,3472,流量最高,常吃石榴有哪些好处,626.0
PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,健康管家Top1w,3474,3472,流量最高,我想了解对乙酰氨基酚,353.0
PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,健康管家Top1w,3474,3472,流量最高,我想了解莫匹罗星软膏,305.0
PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,健康管家Top1w,3474,3472,随机,榴莲女人吃了有什么好处,14.0
PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,健康管家Top1w,3474,3472,随机,西格列汀二甲双胍的作用,13.0
PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,健康管家Top1w,3474,3472,随机,丝瓜功效和作用,16.0
EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,健康管家Top1w,229,229,流量最高,吃了苦葫芦后头晕恶心严重吗,579.0
EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,健康管家Top1w,229,229,流量最高,每天吃榴莲对身体好吗,312.0
EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,健康管家Top1w,229,229,流量最高,吃西梅汁可以瘦身吗,270.0
EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,健康管家Top1w,229,229,随机,dha真的可以促进孩子增强记忆力吗,19.0
EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,健康管家Top1w,229,229,随机,养血安神片长期吃有副作用吗,27.0
EFFICACY_VERDICT,验证药物、偏方或疗法的有效性,健康管家Top1w,229,229,随机,感冒灵有没有副作用,19.0
PERMISSION_VERDICT,判断个人情形下能否做某事或吃某物,健康管家Top1w,365,360,流量最高,敏感肌能不能做光电项目,369.0
PERMISSION_VERDICT,判断个人情形下能否做某事或吃某物,健康管家Top1w,365,360,流量最高,高考视力矫正没到18岁能做吗,329.0
PERMISSION_VERDICT,判断个人情形下能否做某事或吃某物,健康管家Top1w,365,360,流量最高,黄精可以长期吃吗,164.0
PERMISSION_VERDICT,判断个人情形下能否做某事或吃某物,健康管家Top1w,365,360,随机,熊去氧胆酸正常人能吃吗,30.0
PERMISSION_VERDICT,判断个人情形下能否做某事或吃某物,健康管家Top1w,365,360,随机,青光眼能治吗,13.0
PERMISSION_VERDICT,判断个人情形下能否做某事或吃某物,健康管家Top1w,365,360,随机,胃不好的人可以喝玫瑰花茶吗,12.0
DOSAGE_ADMINISTRATION,查询具体药物的用法、剂量与疗程,健康管家Top1w,471,470,流量最高,服用他达拉非片多久才能起效果?,337.0
DOSAGE_ADMINISTRATION,查询具体药物的用法、剂量与疗程,健康管家Top1w,471,470,流量最高,右佐匹克隆片最多能吃几片？,304.0
DOSAGE_ADMINISTRATION,查询具体药物的用法、剂量与疗程,健康管家Top1w,471,470,流量最高,阿莫西林可以早晚2次吃吗,170.0
DOSAGE_ADMINISTRATION,查询具体药物的用法、剂量与疗程,健康管家Top1w,471,470,随机,防风通圣丸可以长期服用吗？,18.0
DOSAGE_ADMINISTRATION,查询具体药物的用法、剂量与疗程,健康管家Top1w,471,470,随机,减肥茶一包可以泡几次,27.0
DOSAGE_ADMINISTRATION,查询具体药物的用法、剂量与疗程,健康管家Top1w,471,470,随机,硫酸氢氯吡格雷片能长期服用吗,73.0
ENTITY_COMPARISON,比较两个或多个实体的异同或优劣,健康管家Top1w,186,186,流量最高,美瞳线带尾巴和不带尾巴区别,275.0
ENTITY_COMPARISON,比较两个或多个实体的异同或优劣,健康管家Top1w,186,186,流量最高,产后修复和盆底肌训练的区别,204.0
ENTITY_COMPARISON,比较两个或多个实体的异同或优劣,健康管家Top1w,186,186,流量最高,有耳垂和没耳垂的区别,163.0
ENTITY_COMPARISON,比较两个或多个实体的异同或优劣,健康管家Top1w,186,186,随机,延时吃西地那非还是达泊西汀,36.0
ENTITY_COMPARISON,比较两个或多个实体的异同或优劣,健康管家Top1w,186,186,随机,吲哚布芬和阿司匹林哪个副作用大,16.0
ENTITY_COMPARISON,比较两个或多个实体的异同或优劣,健康管家Top1w,186,186,随机,人参归脾丸和归脾丸的区别？,18.0
CONTEXT_DEPENDENT_FOLLOW_UP,无指代追问与拍照实物识别,健康管家Top1w,51,48,流量最高,共同准备新学期用品,72.0
CONTEXT_DEPENDENT_FOLLOW_UP,无指代追问与拍照实物识别,健康管家Top1w,51,48,流量最高,逐步过渡到清淡饮食,69.0
CONTEXT_DEPENDENT_FOLLOW_UP,无指代追问与拍照实物识别,健康管家Top1w,51,48,流量最高,理解接纳并给予支持,64.0
CONTEXT_DEPENDENT_FOLLOW_UP,无指代追问与拍照实物识别,健康管家Top1w,51,48,随机,高密度脂蛋白低，，，，，，，，，，，,18.0
CONTEXT_DEPENDENT_FOLLOW_UP,无指代追问与拍照实物识别,健康管家Top1w,51,48,随机,第一次服用伟哥效果?,19.0
CONTEXT_DEPENDENT_FOLLOW_UP,无指代追问与拍照实物识别,健康管家Top1w,51,48,随机,抓了几幅中药，一副熬出来应该分两次喝，但是熬的,20.0
DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,健康管家Top1w,115,115,流量最高,螨虫叮咬的图片,149.0
DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,健康管家Top1w,115,115,流量最高,疣症状图片,122.0
DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,健康管家Top1w,115,115,流量最高,疱疹图片和症状,114.0
DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,健康管家Top1w,115,115,随机,缠腰龙疱疹图片,14.0
DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,健康管家Top1w,115,115,随机,鸡眼长什么样子,14.0
DIAGRAM_MEDIA_LOOKUP,获取结构图示、位置或流程视频,健康管家Top1w,115,115,随机,一眼认出艾滋病图片,14.0
HEALTH_VALUE_CALCULATION,计算健康相关数值,健康管家Top1w,15,15,流量最高,热量消耗随体重下降,143.0
HEALTH_VALUE_CALCULATION,计算健康相关数值,健康管家Top1w,15,15,流量最高,体脂率计算公式,82.0
HEALTH_VALUE_CALCULATION,计算健康相关数值,健康管家Top1w,15,15,流量最高,体重指数公式,36.0
HEALTH_VALUE_CALCULATION,计算健康相关数值,健康管家Top1w,15,15,随机,每天不吃晚饭多久能瘦,15.0
HEALTH_VALUE_CALCULATION,计算健康相关数值,健康管家Top1w,15,15,随机,100人中无名指比食指长有多少,13.0
HEALTH_VALUE_CALCULATION,计算健康相关数值,健康管家Top1w,15,15,随机,睡前称体重和早上差多少代谢好,25.0
INTERACTION_VERDICT,判断药物、食物、酒类之间的相互作用,健康管家Top1w,118,118,流量最高,琥珀酸美托洛尔缓释片可以停用吗,118.0
INTERACTION_VERDICT,判断药物、食物、酒类之间的相互作用,健康管家Top1w,118,118,流量最高,秋葵不可以和什么一起吃,107.0
INTERACTION_VERDICT,判断药物、食物、酒类之间的相互作用,健康管家Top1w,118,118,流量最高,榴莲不能和什么一起吃,103.0
INTERACTION_VERDICT,判断药物、食物、酒类之间的相互作用,健康管家Top1w,118,118,随机,不能与莲藕一起吃的6种食物,12.0
INTERACTION_VERDICT,判断药物、食物、酒类之间的相互作用,健康管家Top1w,118,118,随机,鸡蛋不能和什么一起吃,14.0
INTERACTION_VERDICT,判断药物、食物、酒类之间的相互作用,健康管家Top1w,118,118,随机,吃奥司他韦能喝酒吗,15.0
REPRODUCTIVE_TIMELINE,推算怀孕、排卵、验孕或预产时间窗,健康管家Top1w,32,27,流量最高,人流后多久能同房,95.0
REPRODUCTIVE_TIMELINE,推算怀孕、排卵、验孕或预产时间窗,健康管家Top1w,32,27,流量最高,47岁女人还能怀孕吗,90.0
REPRODUCTIVE_TIMELINE,推算怀孕、排卵、验孕或预产时间窗,健康管家Top1w,32,27,流量最高,14号同房，15号吃了一颗避孕药，后17号同房还要吃避孕药么？,32.0
REPRODUCTIVE_TIMELINE,推算怀孕、排卵、验孕或预产时间窗,健康管家Top1w,32,27,随机,怀孕多久能检查出来是男女？,23.0
REPRODUCTIVE_TIMELINE,推算怀孕、排卵、验孕或预产时间窗,健康管家Top1w,32,27,随机,同房后多久能测出怀孕？,19.0
REPRODUCTIVE_TIMELINE,推算怀孕、排卵、验孕或预产时间窗,健康管家Top1w,32,27,随机,验孕棒多少天能测出来怀孕,15.0
ACUTE_EMERGENCY_TRIAGE,急性事件与意外暴露的分诊处理,健康管家Top1w,91,91,流量最高,阿莫西林吃多了会怎么样,84.0
ACUTE_EMERGENCY_TRIAGE,急性事件与意外暴露的分诊处理,健康管家Top1w,91,91,流量最高,被猫抓出血了要打针吗,70.0
ACUTE_EMERGENCY_TRIAGE,急性事件与意外暴露的分诊处理,健康管家Top1w,91,91,流量最高,猫轻微抓伤需要打针吗,55.0
ACUTE_EMERGENCY_TRIAGE,急性事件与意外暴露的分诊处理,健康管家Top1w,91,91,随机,被蛇咬后多久才算没事,30.0
ACUTE_EMERGENCY_TRIAGE,急性事件与意外暴露的分诊处理,健康管家Top1w,91,91,随机,被别人狗咬了这样处理安全吗,16.0
ACUTE_EMERGENCY_TRIAGE,急性事件与意外暴露的分诊处理,健康管家Top1w,91,91,随机,被蜂子蛰了红肿奇痒怎么办,26.0
PROCEDURE_EXPERIENCE,了解诊疗过程的真实体验与实况,健康管家Top1w,13,13,流量最高,做一次肠镜伤害有多大,42.0
PROCEDURE_EXPERIENCE,了解诊疗过程的真实体验与实况,健康管家Top1w,13,13,流量最高,做宫腔镜是手术吗？,29.0
PROCEDURE_EXPERIENCE,了解诊疗过程的真实体验与实况,健康管家Top1w,13,13,流量最高,心脏安装起搏器是大手术吗,29.0
PROCEDURE_EXPERIENCE,了解诊疗过程的真实体验与实况,健康管家Top1w,13,13,随机,宫腔镜检查会很疼吗？,14.0
PROCEDURE_EXPERIENCE,了解诊疗过程的真实体验与实况,健康管家Top1w,13,13,随机,胃镜检查痛苦吗,17.0
PROCEDURE_EXPERIENCE,了解诊疗过程的真实体验与实况,健康管家Top1w,13,13,随机,做一次胃镜伤害有多大,27.0
HOME_DEVICE_SELFTEST,家用检测器械的使用与结果判读,健康管家Top1w,4,4,流量最高,如何计算体脂率，判断胖瘦？,28.0
HOME_DEVICE_SELFTEST,家用检测器械的使用与结果判读,健康管家Top1w,4,4,流量最高,药店测血糖准吗？,19.0
HOME_DEVICE_SELFTEST,家用检测器械的使用与结果判读,健康管家Top1w,4,4,流量最高,测血压用左手还是右手？上午的血压与下午的血压那个高...,15.0
HOME_DEVICE_SELFTEST,家用检测器械的使用与结果判读,健康管家Top1w,4,4,随机,如何校正血糖仪？,14.0
